timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
34617166,1607435206400176,490896031,21103575,81073,127099,0.335,0.5529707,1.36,1.6990001,0.63,0.78999996,103,17,0.049000002,-0.010000001,-0.048,-0.078,4.6714697,0,nan,0.0,3,1,20
34817172,1607435206600176,490896031,21103574,81090,127115,0.33600003,0.5529873,1.36,1.6990001,0.63,0.78999996,103,17,0.071,-0.047000002,-0.054,0.013,4.6714697,0,nan,0.0,3,1,20
35015622,1607435206800176,490896032,21103573,81091,127116,0.29000002,0.5530016,1.3590001,1.6980001,0.63,0.78999996,103,17,0.076000005,0.071,0.028,0.066,4.6714697,0,nan,0.0,3,1,20
35219101,1607435207000176,490896033,21103572,81100,127125,0.29700002,0.5530164,1.3590001,1.697,0.63,0.78999996,103,18,0.082,-0.062000003,-0.054,-0.032,4.6714697,0,nan,0.0,3,1,20
35403303,1607435207200176,490896031,21103571,81085,127111,0.393,0.5530358,1.3590001,1.697,0.63,0.78999996,103,18,0.016,-0.009000001,-0.014,0.062000003,4.6714697,0,nan,0.0,3,1,20
35615161,1607435207400176,490896032,21103571,81087,127113,0.40100002,0.5530557,1.358,1.6960001,0.63,0.78999996,103,18,0.074,-0.07300001,-0.007,0.085,4.6714697,0,nan,0.0,3,1,20
35822145,1607435207600176,490896032,21103571,81089,127115,0.30200002,0.5530707,1.358,1.6960001,0.63,0.78999996,103,18,0.023000002,0.012,0.020000001,0.021000002,4.6714697,0,nan,0.0,3,1,20
36019946,1607435207800175,490896033,21103571,81099,127125,0.25800002,0.5530835,1.358,1.6960001,0.63,0.78999996,103,18,0.023000002,0.011000001,-0.020000001,-0.009000001,4.6714697,0,nan,0.0,3,1,20
36228345,1607435208000175,490896033,21103571,81102,127128,0.35900003,0.55310124,1.3570001,1.6960001,0.63,0.78999996,103,21,0.031000001,-0.013,0.029000001,0.055000003,4.6714697,0,nan,0.0,3,1,20
36412054,1607435208200175,490896034,21103571,81101,127127,0.29900002,0.5531161,1.3570001,1.6960001,0.63,0.78999996,103,21,0.040000003,0.036000002,0.018000001,0.042000003,4.6714697,0,nan,0.0,3,1,20
36616168,1607435208400175,490896035,21103571,81109,127134,0.23,0.55312765,1.3570001,1.6960001,0.63,0.78999996,103,21,0.022000002,-0.021000002,0.006,-0.008,4.6714697,0,nan,0.0,3,1,20
