timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
4091110,-1.8000016,-1.7981362,9.325,1.0
4102235,-1.7616141,-1.7599571,9.365,1.0
4114317,-1.7225568,-1.7207346,9.309999,1.0
4125159,-1.6854575,-1.6837932,9.33,1.0
4136021,-1.6521074,-1.6504905,9.335,1.0
4147907,-1.6237365,-1.622146,9.36,1.0
4159876,-1.5997432,-1.5981758,9.34,1.0
4173159,-1.5796739,-1.578182,9.36,1.0
4183883,-1.5640258,-1.5625626,9.365,1.0
4196337,-1.5548658,-1.5533233,9.349999,1.0
4207820,-1.5544461,-1.553017,9.36,1.0
4218301,-1.5617157,-1.5602232,9.365,1.0
4228923,-1.5759615,-1.5743717,9.335,1.0
4241030,-1.5942345,-1.5926244,9.34,1.0
4252486,-1.6087979,-1.6071283,9.309999,1.0
4263999,-1.6152401,-1.6136456,9.349999,1.0
4275079,-1.6181865,-1.6165603,9.34,1.0
4286113,-1.6252319,-1.6236849,9.37,1.0
4297163,-1.641471,-1.6399688,9.385,1.0
4307981,-1.6703963,-1.668724,9.325,1.0
4320049,-1.7117933,-1.7101249,9.34,1.0
4331443,-1.7615508,-1.759734,9.325,1.0
4342181,-1.8141109,-1.8123243,9.34,1.0
4353433,-1.8619698,-1.8600703,9.32,1.0
4365172,-1.902812,-1.9009044,9.33,1.0
4376001,-1.9404941,-1.9386718,9.38,1.0
4387838,-1.9761158,-1.9741825,9.355,1.0
4400144,-2.0042717,-2.0023031,9.349999,1.0
4411686,-2.0176554,-2.0155666,9.32,1.0
4422121,-2.013194,-2.011161,9.34,1.0
4434213,-1.9961333,-1.9941674,9.34,1.0
4444968,-1.9736544,-1.9716612,9.34,1.0
4455888,-1.9454302,-1.9434828,9.345,1.0
4467923,-1.9080936,-1.9061639,9.325,1.0
4480110,-1.8629009,-1.8610618,9.349999,1.0
4491915,-1.8140773,-1.812339,9.355,1.0
4504097,-1.7645861,-1.7628951,9.355,1.0
4515977,-1.7148942,-1.7132205,9.345,1.0
4527056,-1.6645502,-1.6628187,9.32,1.0
4538134,-1.6157019,-1.6142088,9.38,1.0
4550224,-1.5730358,-1.5715405,9.365,1.0
4562146,-1.5396124,-1.5380845,9.33,1.0
4574129,-1.5120717,-1.5106418,9.365,1.0
4586183,-1.4869056,-1.4854808,9.355,1.0
4597511,-1.4652159,-1.4637729,9.34,1.0
4609168,-1.452335,-1.4508977,9.36,1.0
4620130,-1.4527314,-1.4512404,9.325,1.0
4631071,-1.4616566,-1.4601378,9.315,1.0
4642903,-1.471453,-1.4699891,9.34,1.0
4655074,-1.4792064,-1.4776677,9.32,1.0
4666259,-1.4856467,-1.4841596,9.345,1.0
4678224,-1.4913944,-1.4899992,9.365,1.0
4688952,-1.4976642,-1.4962498,9.36,1.0
4700595,-1.5079286,-1.5064459,9.355,1.0
4711044,-1.5235169,-1.521911,9.315,1.0
4723831,-1.5411843,-1.5397114,9.365,1.0
4734538,-1.5560629,-1.5544933,9.335,1.0
4744904,-1.5679206,-1.5664477,9.36,1.0
4756927,-1.5782249,-1.576778,9.37,1.0
4768125,-1.5857193,-1.584212,9.365,1.0
4780125,-1.5878305,-1.5861949,9.32,1.0
4791092,-1.5846493,-1.5830448,9.33,1.0
4802916,-1.578232,-1.5767496,9.36,1.0
4815144,-1.570543,-1.5689648,9.34,1.0
4826507,-1.5628707,-1.5613141,9.345,1.0
4836907,-1.5556756,-1.5542165,9.375,1.0
4849451,-1.5502905,-1.5488616,9.37,1.0
4860144,-1.5484636,-1.546923,9.34,1.0
4871066,-1.5516748,-1.5500764,9.32,1.0
4883007,-1.5610735,-1.5596149,9.36,1.0
4894253,-1.574765,-1.5732383,9.36,1.0
4905730,-1.5880654,-1.5864674,9.325,1.0
4916223,-1.597385,-1.5957917,9.33,1.0
4927033,-1.6023296,-1.6007298,9.355,1.0
4938995,-1.6031212,-1.6015387,9.349999,1.0
4950197,-1.5986623,-1.5970958,9.34,1.0
4961693,-1.5885931,-1.587177,9.389999,1.0
4972164,-1.5735185,-1.5718461,9.309999,1.0
4984797,-1.5558733,-1.5544355,9.38,1.0
4997307,-1.5371792,-1.5356908,9.355,1.0
5008796,-1.5205096,-1.51897,9.33,1.0
5021441,-1.5076643,-1.5062138,9.349999,1.0
5032529,-1.4971781,-1.4956927,9.349999,1.0
5043371,-1.4865339,-1.4850476,9.34,1.0
5054130,-1.4743952,-1.472934,9.345,1.0
5066193,-1.4619594,-1.4605049,9.34,1.0
5077310,-1.4514089,-1.4500124,9.349999,1.0
5088636,-1.443721,-1.4423338,9.345,1.0
5099978,-1.4390827,-1.4376872,9.34,1.0
5111846,-1.4372251,-1.4357936,9.345,1.0
5122100,-1.4372979,-1.4358046,9.315,1.0
5133320,-1.4389592,-1.437526,9.345,1.0
5145734,-1.4422222,-1.4407985,9.349999,1.0
5157435,-1.4469461,-1.445554,9.349999,1.0
5169744,-1.4524735,-1.4509828,9.325,1.0
5181671,-1.4582624,-1.456679,9.28,1.0
5192594,-1.4639969,-1.4625884,9.349999,1.0
5203394,-1.469932,-1.468438,9.325,1.0
5215711,-1.4775848,-1.4762325,9.385,1.0
5226659,-1.4861363,-1.4846036,9.325,1.0
5237332,-1.4941287,-1.4926537,9.349999,1.0
5249121,-1.4993833,-1.4979597,9.36,1.0
5261410,-1.5009303,-1.4994296,9.34,1.0
5272147,-1.4992676,-1.4978158,9.355,1.0
5284020,-1.4958975,-1.4944887,9.37,1.0
5295794,-1.4922999,-1.4907888,9.33,1.0
5308243,-1.4899833,-1.4885691,9.38,1.0
5319794,-1.4898773,-1.488429,9.349999,1.0
5330614,-1.4904664,-1.4890174,9.349999,1.0
5341164,-1.4878767,-1.4862992,9.32,1.0
5353205,-1.4818871,-1.480454,9.349999,1.0
5363931,-1.4742014,-1.4727665,9.355,1.0
5375722,-1.4668965,-1.4654168,9.335,1.0
5386605,-1.4652597,-1.4638244,9.36,1.0
5397952,-1.4726039,-1.4710926,9.325,1.0
5409464,-1.4838493,-1.4823264,9.325,1.0
5420155,-1.4946058,-1.4930849,9.33,1.0
5432343,-1.5079676,-1.5065567,9.365,1.0
5443309,-1.5262545,-1.5246958,9.325,1.0
5456155,-1.5467864,-1.5452144,9.325,1.0
5467329,-1.5642898,-1.5626862,9.32,1.0
5478050,-1.5767038,-1.5751175,9.345,1.0
5489359,-1.5889089,-1.5872482,9.32,1.0
5501179,-1.607309,-1.6057668,9.36,1.0
5512255,-1.6345494,-1.6328943,9.33,1.0
5523305,-1.6717038,-1.6701417,9.36,1.0
5534592,-1.712904,-1.711176,9.335,1.0
5545979,-1.7518631,-1.7500696,9.335,1.0
5557141,-1.785147,-1.7833668,9.349999,1.0
5568573,-1.8127406,-1.8110564,9.38,1.0
5579123,-1.8355465,-1.8335469,9.295,1.0
5591444,-1.8524605,-1.8506526,9.345,1.0
5602378,-1.8590105,-1.8572127,9.349999,1.0
5612890,-1.8541455,-1.8523803,9.349999,1.0
5624900,-1.8439213,-1.8419756,9.32,1.0
5637035,-1.8368974,-1.8351116,9.349999,1.0
5648927,-1.833861,-1.8319323,9.304999,1.0
5661173,-1.8320433,-1.830091,9.3,1.0
5672103,-1.828498,-1.8268105,9.375,1.0
5683903,-1.8203872,-1.818544,9.33,1.0
5696099,-1.80715,-1.8053681,9.345,1.0
5707994,-1.7886019,-1.7868652,9.345,1.0
5719004,-1.7653831,-1.7635801,9.325,1.0
5730907,-1.7402767,-1.7385981,9.36,1.0
5743071,-1.7162454,-1.714499,9.33,1.0
5754140,-1.6940062,-1.6923808,9.36,1.0
5765123,-1.6726725,-1.6710421,9.34,1.0
5775905,-1.6534537,-1.6518297,9.349999,1.0
5788097,-1.6377553,-1.6361756,9.36,1.0
5799035,-1.6244876,-1.6229147,9.355,1.0
5811300,-1.6110435,-1.6094649,9.34,1.0
5822232,-1.5958272,-1.5942537,9.345,1.0
5832868,-1.5773677,-1.5757984,9.34,1.0
5845044,-1.5564107,-1.5549229,9.345,1.0
5855892,-1.5386301,-1.5371367,9.365,1.0
5868612,-1.5284764,-1.5269306,9.325,1.0
5878994,-1.5260569,-1.524608,9.36,1.0
5891789,-1.5310458,-1.5295479,9.355,1.0
5904052,-1.5416187,-1.5400869,9.335,1.0
5915692,-1.5541099,-1.5524577,9.29,1.0
5926142,-1.5680242,-1.566371,9.295,1.0
5938559,-1.5840302,-1.5824383,9.34,1.0
5949147,-1.5997679,-1.5982047,9.349999,1.0
5959946,-1.6129755,-1.6113462,9.32,1.0
5971692,-1.6254917,-1.623936,9.349999,1.0
5983005,-1.639637,-1.6380576,9.355,1.0
5994340,-1.6579516,-1.6562855,9.34,1.0
6004989,-1.6805594,-1.6789107,9.345,1.0
6017456,-1.701872,-1.7001574,9.33,1.0
6028995,-1.716865,-1.7150856,9.325,1.0
6041633,-1.7253742,-1.7236776,9.355,1.0
6052101,-1.7283304,-1.7266221,9.355,1.0
6062994,-1.7249024,-1.7231671,9.345,1.0
6074658,-1.7153004,-1.71359,9.349999,1.0
6085023,-1.701239,-1.6996454,9.37,1.0
6097965,-1.6827676,-1.6809323,9.3,1.0
6108976,-1.6606668,-1.6589583,9.335,1.0
6121463,-1.6346006,-1.6330096,9.355,1.0
6131971,-1.6046641,-1.6030294,9.335,1.0
6143001,-1.5725684,-1.5709224,9.304999,1.0
6154036,-1.5393426,-1.5378131,9.335,1.0
6166581,-1.504833,-1.5033647,9.365,1.0
6176922,-1.4696035,-1.4681602,9.349999,1.0
6188928,-1.434892,-1.4334954,9.355,1.0
6200929,-1.4033846,-1.4019814,9.34,1.0
6212634,-1.3776462,-1.3761575,9.3,1.0
6224070,-1.3569509,-1.35563,9.355,1.0
6235963,-1.3384526,-1.3370823,9.335,1.0
6247946,-1.3225137,-1.3211949,9.349999,1.0
6259153,-1.3148454,-1.3135855,9.355,1.0
6270526,-1.311423,-1.3101232,9.345,1.0
6281483,-1.3126444,-1.3113086,9.33,1.0
6291917,-1.3162732,-1.3149804,9.349999,1.0
6304669,-1.3191183,-1.317776,9.33,1.0
6314994,-1.320692,-1.3193513,9.32,1.0
6326208,-1.3212385,-1.3199322,9.335,1.0
6337401,-1.3194946,-1.3181669,9.325,1.0
6349201,-1.314666,-1.3133117,9.32,1.0
6360699,1.311634,1.3102993,9.33,1.0
6371422,1.3179642,1.3167013,9.355,1.0
6382203,1.3223807,1.3211251,9.36,1.0
6395106,1.3210052,1.3197261,9.355,1.0
6406367,-1.3158392,-1.3144653,9.315,1.0
6417524,-1.3729054,-1.371604,9.375,1.0
6428909,-1.4592894,-1.4578158,9.34,1.0
6441028,-1.5574086,-1.5558987,9.36,1.0
6452974,-1.6504179,-1.6487263,9.34,1.0
6465400,-1.7284998,-1.7267607,9.345,1.0
6477402,-1.7872722,-1.7854741,9.345,1.0
6489718,-1.8281426,-1.8263239,9.34,1.0
6500907,-1.8554373,-1.8537178,9.37,1.0
6513326,-1.8696113,-1.8676902,9.33,1.0
6524836,-1.8706199,-1.8687308,9.34,1.0
6537427,-1.8616703,-1.859891,9.365,1.0
6548781,-1.8471137,-1.8453485,9.365,1.0
6561432,-1.8294902,-1.8276377,9.33,1.0
6572601,-1.8116289,-1.8097945,9.33,1.0
6583440,-1.7957101,-1.793987,9.36,1.0
6595884,-1.7807432,-1.7789984,9.34,1.0
6606747,-1.7652227,-1.7635201,9.36,1.0
6617314,-1.7499379,-1.7482346,9.355,1.0
6628642,-1.7371631,-1.7354722,9.355,1.0
6640243,-1.7272507,-1.7256281,9.36,1.0
6652725,-1.7178069,-1.7160914,9.335,1.0
6664111,-1.7070558,-1.7053058,9.32,1.0
6676799,-1.6954039,-1.6937453,9.355,1.0
6688102,-1.6846507,-1.6828853,9.309999,1.0
6700637,-1.6749094,-1.6732303,9.33,1.0
6712117,-1.6632426,-1.6616488,9.355,1.0
6724540,-1.6491973,-1.6476899,9.38,1.0
6736111,-1.6356575,-1.6339233,9.32,1.0
6748511,-1.6271656,-1.62558,9.36,1.0
6759812,-1.6254698,-1.6239002,9.365,1.0
6771021,-1.6296048,-1.6280004,9.36,1.0
6782547,-1.6396047,-1.6380126,9.345,1.0
6793177,-1.6564455,-1.6547455,9.325,1.0
6805303,-1.6773105,-1.6756631,9.349999,1.0
6816598,-1.6976008,-1.695833,9.325,1.0
6828514,-1.7146897,-1.7129622,9.33,1.0
6839297,-1.7271998,-1.725366,9.304999,1.0
6851872,-1.7367812,-1.735014,9.33,1.0
6862584,-1.7453704,-1.7436895,9.375,1.0
6872890,-1.7542942,-1.7526042,9.355,1.0
6884257,-1.7638663,-1.7621694,9.349999,1.0
6895606,-1.7747531,-1.7730299,9.345,1.0
6907826,-1.7873201,-1.7854679,9.325,1.0
6920020,-1.8022872,-1.8004671,9.34,1.0
6931924,-1.8216412,-1.8199418,9.375,1.0
6944256,-1.8458309,-1.8440762,9.365,1.0
6955794,-1.8731309,-1.8713238,9.34,1.0
6968154,-1.899357,-1.8974385,9.32,1.0
6979738,-1.9194107,-1.9175204,9.34,1.0
6990245,-1.931066,-1.9292839,9.375,1.0
7001372,-1.9354264,-1.9335375,9.345,1.0
7012897,-1.9357097,-1.9337937,9.34,1.0
7024932,-1.9351696,-1.9332491,9.33,1.0
7036942,-1.9354205,-1.9334828,9.325,1.0
7047939,-1.936582,-1.9347924,9.38,1.0
7059962,-1.9378146,-1.9359405,9.349999,1.0
7072485,-1.9396183,-1.9377669,9.36,1.0
7083707,-1.9440359,-1.9421803,9.36,1.0
7094731,-1.9538084,-1.9519441,9.38,1.0
7104920,-1.97001,-1.9680228,9.335,1.0
7117007,-1.9918206,-1.9899019,9.355,1.0
7128106,-2.0157201,-2.0137427,9.345,1.0
7140667,-2.0370524,-2.0351188,9.38,1.0
7151133,-2.054743,-2.0526886,9.34,1.0
7162337,-2.07052,-2.0684264,9.345,1.0
7173167,-2.0850122,-2.0829594,9.36,1.0
7184022,-2.098749,-2.0966642,9.355,1.0
7196555,-2.1140254,-2.1118689,9.32,1.0
7206995,-2.1322484,-2.1301353,9.345,1.0
7219232,-2.1522894,-2.1502135,9.36,1.0
7231103,-2.1730907,-2.170896,9.34,1.0
7242468,-2.1947212,-2.192557,9.345,1.0
7253035,-2.215742,-2.2135377,9.34,1.0
7264996,-2.2346246,-2.2325003,9.365,1.0
7276927,-2.2487748,-2.2465746,9.355,1.0
7288909,-2.2534885,-2.2513974,9.375,1.0
7301157,-2.2440243,-2.241772,9.335,1.0
7312056,-2.2209609,-2.218673,9.32,1.0
7324925,-2.189562,-2.18742,9.355,1.0
7337212,-2.1585467,-2.156361,9.33,1.0
7348470,-2.1363747,-2.1341121,9.315,1.0
7359110,-2.1266847,-2.1246579,9.375,1.0
7370318,-2.127983,-2.1258554,9.34,1.0
7382160,-2.138969,-2.136841,9.34,1.0
7392908,-2.159063,-2.1570623,9.37,1.0
7404373,-2.1856124,-2.1834517,9.335,1.0
7416032,-2.2134666,-2.2112365,9.33,1.0
7427058,-2.2365901,-2.2343514,9.345,1.0
7438159,-2.252223,-2.2500594,9.365,1.0
7450245,-2.262814,-2.2605402,9.34,1.0
7461067,-2.2717743,-2.2695606,9.36,1.0
7471872,-2.2779915,-2.275691,9.34,1.0
7483842,-2.280332,-2.2781556,9.36,1.0
7495986,-2.2786152,-2.2762794,9.32,1.0
7507829,-2.273725,-2.2714226,9.33,1.0
7519987,-2.267356,-2.265115,9.355,1.0
7531988,-2.2595048,-2.25728,9.36,1.0
7542995,-2.2446544,-2.2422857,9.32,1.0
7554145,-2.218728,-2.216672,9.37,1.0
7565010,-2.1843755,-2.1821504,9.335,1.0
7575900,-2.1491785,-2.1470892,9.349999,1.0
7588010,-2.1180904,-2.1160686,9.36,1.0
7599045,-2.0936234,-2.0914984,9.34,1.0
7611300,-2.0763538,-2.0743487,9.365,1.0
7622998,-2.0656,-2.0635006,9.325,1.0
7635382,-2.0605974,-2.0585942,9.349999,1.0
7646151,-2.0610042,-2.0589252,9.335,1.0
7657432,-2.068292,-2.0663576,9.385,1.0
7668117,-2.081347,-2.0792842,9.345,1.0
7678988,-2.0989158,-2.0969658,9.38,1.0
7691864,-2.121434,-2.119463,9.38,1.0
7704060,-2.149623,-2.1473653,9.32,1.0
7715456,-2.1819975,-2.1798158,9.34,1.0
7726110,-2.212432,-2.210298,9.36,1.0
7737356,-2.235443,-2.2332191,9.34,1.0
7748178,-2.250612,-2.2484188,9.36,1.0
7760652,-2.261195,-2.2590115,9.365,1.0
7771060,-2.2698286,-2.267436,9.315,1.0
7782204,-2.277288,-2.2749653,9.34,1.0
7793396,-2.2830865,-2.2809074,9.36,1.0
7804235,-2.2866518,-2.284435,9.36,1.0
7816847,-2.2876775,-2.2854598,9.36,1.0
7826996,-2.283062,-2.2808142,9.36,1.0
7838212,-2.26905,-2.266993,9.389999,1.0
7849983,-2.2463565,-2.2442296,9.37,1.0
7861043,-2.2215192,-2.2193177,9.345,1.0
7873028,-2.2006474,-2.1985612,9.375,1.0
7884411,-2.186571,-2.1844618,9.36,1.0
7895014,-2.1796925,-2.1775107,9.345,1.0
7906916,-2.1781688,-2.1760654,9.365,1.0
7917083,-2.1797578,-2.177611,9.34,1.0
7928995,-2.1851816,-2.183124,9.389999,1.0
7938993,-2.193728,-2.1915455,9.34,1.0
7950258,-2.1996307,-2.197559,9.37,1.0
7963306,-2.1976242,-2.1954904,9.345,1.0
7974283,-2.1891165,-2.18698,9.345,1.0
7986514,-2.177786,-2.17551,9.32,1.0
7997191,-2.1649976,-2.1627347,9.32,1.0
8009210,-2.1507292,-2.1486218,9.34,1.0
8021405,-2.1352835,-2.1331651,9.349999,1.0
8033167,-2.119365,-2.1175213,9.405,1.0
8045317,-2.1019123,-2.0998795,9.349999,1.0
8056636,-2.0829659,-2.0810099,9.38,1.0
8067402,-2.0626464,-2.0606,9.349999,1.0
8078284,-2.041835,-2.0399098,9.375,1.0
8090138,-2.020606,-2.0185757,9.34,1.0
8101416,-1.9990702,-1.9970738,9.335,1.0
8112507,-1.9793593,-1.977565,9.389999,1.0
8123377,-1.9645633,-1.9627079,9.36,1.0
8134131,-1.9543953,-1.9525323,9.355,1.0
8146192,-1.9461677,-1.9442219,9.34,1.0
8157366,-1.938659,-1.9368407,9.375,1.0
8168910,-1.9301764,-1.9282442,9.345,1.0
8181395,-1.9191424,-1.9172722,9.36,1.0
8193203,-1.9053503,-1.9036161,9.385,1.0
8205430,-1.8911239,-1.8893188,9.36,1.0
8217395,-1.8791997,-1.8772854,9.335,1.0
8229382,-1.8700603,-1.8682545,9.365,1.0
8240599,-1.861431,-1.8596028,9.349999,1.0
8252127,-1.8512253,-1.8495543,9.3949995,1.0
8264615,-1.8387793,-1.8370335,9.36,1.0
8276104,-1.8261743,-1.8243757,9.34,1.0
8288626,-1.8155851,-1.8137149,9.32,1.0
8299000,-1.8079106,-1.8061279,9.345,1.0
8311069,-1.8025311,-1.800697,9.33,1.0
8322525,-1.7991889,-1.7973104,9.315,1.0
8334206,-1.7994527,-1.7977374,9.355,1.0
8345395,-1.8055445,-1.8037802,9.349999,1.0
8357846,-1.819675,-1.8177267,9.3,1.0
8371129,-1.842754,-1.8409766,9.36,1.0
8382475,-1.872748,-1.8710456,9.38,1.0
8392914,-1.9071859,-1.9052043,9.315,1.0
8405429,-1.9457108,-1.9437262,9.34,1.0
8416595,-1.987446,-1.9855419,9.375,1.0
8428366,-2.0301657,-2.0282536,9.37,1.0
8440834,-2.0721784,-2.0700936,9.345,1.0
8452762,-2.111884,-2.1097643,9.335,1.0
8463809,-2.1459978,-2.14392,9.355,1.0
8476548,-2.1736786,-2.1718066,9.389999,1.0
8487830,-2.1963236,-2.1942887,9.389999,1.0
8500616,-2.2158427,-2.2137644,9.375,1.0
8511872,-2.2323935,-2.2302403,9.36,1.0
8524756,-2.2453063,-2.243101,9.349999,1.0
8535916,-2.2523198,-2.2500765,9.345,1.0
8548600,-2.2530885,-2.2508724,9.335,1.0
8559772,-2.2482233,-2.2460518,9.345,1.0
8572404,-2.2376409,-2.2354603,9.36,1.0
8583839,-2.2222972,-2.2200503,9.345,1.0
8597463,-2.2030895,-2.2009563,9.355,1.0
8608113,-2.1782415,-2.1761708,9.365,1.0
8622376,-2.1458344,-2.1436536,9.325,1.0
8632901,-2.1069171,-2.1047733,9.33,1.0
8646262,-2.063748,-2.0618117,9.355,1.0
8657168,-2.0174572,-2.0155644,9.355,1.0
8668610,-1.969051,-1.9670748,9.335,1.0
8679092,-1.9203027,-1.9184989,9.36,1.0
8691728,-1.8723631,-1.8706964,9.385,1.0
8703037,-1.8255267,-1.8237242,9.33,1.0
8715455,-1.7817967,-1.780085,9.365,1.0
8727068,-1.7438165,-1.7422005,9.37,1.0
8739532,-1.7118989,-1.7103125,9.37,1.0
8751031,-1.6857606,-1.6841238,9.345,1.0
8763713,-1.6675225,-1.6659163,9.355,1.0
8774041,-1.6597202,-1.6582031,9.38,1.0
8785854,-1.6612928,-1.6596823,9.36,1.0
8797393,-1.6684756,-1.6668581,9.36,1.0
8810387,-1.678687,-1.6770892,9.37,1.0
8821180,-1.6918532,-1.6901001,9.345,1.0
8834254,-1.7097378,-1.7080717,9.36,1.0
8844894,-1.7338014,-1.7321732,9.38,1.0
8858310,-1.7638879,-1.7622315,9.38,1.0
8868884,-1.7973343,-1.7955459,9.32,1.0
8881151,-1.8320789,-1.8302191,9.32,1.0
8892371,-1.8677908,-1.8660434,9.365,1.0
8904125,-1.9027226,-1.9008874,9.36,1.0
8916497,-1.9344018,-1.9325334,9.345,1.0
8927915,-1.960632,-1.958674,9.335,1.0
8940047,-1.9806972,-1.9788066,9.36,1.0
8951452,-1.9933286,-1.991416,9.36,1.0
8962197,-1.9965032,-1.9944665,9.32,1.0
8975007,-1.9902701,-1.9883001,9.34,1.0
8986243,-1.9770403,-1.9750484,9.33,1.0
8999033,-1.9582458,-1.956352,9.349999,1.0
9010312,-1.934714,-1.9328645,9.345,1.0
9022497,-1.9110239,-1.9091661,9.349999,1.0
9033465,-1.8929406,-1.8911506,9.365,1.0
9044000,-1.8812032,-1.8794053,9.365,1.0
9056072,-1.8726244,-1.8707614,9.34,1.0
9067304,-1.8638394,-1.862051,9.36,1.0
9078504,-1.8517076,-1.8498327,9.33,1.0
9089521,-1.8348724,-1.8330469,9.34,1.0
9099970,-1.813811,-1.8119147,9.3,1.0
9113475,-1.7915072,-1.7897112,9.33,1.0
9124032,-1.7706012,-1.7688574,9.34,1.0
9136022,-1.7513462,-1.7495508,9.32,1.0
9147354,-1.7331679,-1.731435,9.34,1.0
9159176,-1.7179469,-1.7162529,9.345,1.0
9170300,-1.711166,-1.7095091,9.355,1.0
9183056,-1.714359,-1.7126318,9.33,1.0
9194163,-1.7228005,-1.7210495,9.325,1.0
9206650,-1.7310617,-1.7294314,9.37,1.0
9217733,-1.7361754,-1.7344943,9.355,1.0
9227928,-1.7385279,-1.7367328,9.33,1.0
9240737,-1.7393911,-1.737676,9.345,1.0
9251049,-1.7379342,-1.7362119,9.345,1.0
9263195,-1.7334867,-1.7318454,9.37,1.0
9275068,-1.7256589,-1.7238007,9.304999,1.0
9287052,-1.7154621,-1.7138121,9.37,1.0
9298972,-1.7035561,-1.7018874,9.36,1.0
9310973,-1.6907921,-1.6891061,9.349999,1.0
9322506,-1.6769994,-1.6752594,9.33,1.0
9334042,-1.6613386,-1.6597862,9.36,1.0
9346646,-1.6422997,-1.6406866,9.349999,1.0
9358415,-1.6209656,-1.6194452,9.375,1.0
9369471,-1.599214,-1.5976715,9.36,1.0
9381786,-1.5786779,-1.577213,9.375,1.0
9392657,-1.5591451,-1.5575076,9.32,1.0
9402988,-1.5411282,-1.5396186,9.36,1.0
9416794,-1.5249254,-1.5235507,9.389999,1.0
9426990,-1.5115073,-1.5100589,9.355,1.0
9439062,-1.5016956,-1.5002548,9.36,1.0
9450515,-1.4945937,-1.493054,9.32,1.0
9461972,-1.490241,-1.4886984,9.32,1.0
9473394,-1.4898845,-1.4885151,9.38,1.0
9485719,-1.4930452,-1.4915448,9.34,1.0
9496793,-1.4985406,-1.4970348,9.34,1.0
9508987,-1.5055,-1.5039397,9.325,1.0
9520668,-1.513276,-1.5118507,9.37,1.0
9533050,-1.5208684,-1.5194149,9.365,1.0
9544726,-1.5297912,-1.5283157,9.36,1.0
9555835,-1.5414817,-1.5399405,9.34,1.0
9642173,-1.6280154,-1.6264371,9.36,1.0
9653861,-1.6369847,-1.6353977,9.36,1.0
