timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
273391065,36228709,49.089340799999995,2.11074,37.498714,-24.003874,1.5567528,0.042987414,0.0071393196,0.0,-0.013557944,0.019432588,-0.02001964,-0.018326791,0.044909026,-0.043034274,0.24053308,0.0537781,0.08777114,0.13737625,0.7603405,87.44591,0.1,0.02001964,0.3313981,0.23292722,0.15750806,0.09409127,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
273495136,36228709,49.089340799999995,2.11074,37.497223,-24.006319,1.5581971,0.042987414,0.0071393196,0.0,-0.010986085,0.0152893,-0.018550837,-0.013469829,0.044909026,-0.043034274,0.24053308,0.14945935,-0.17287007,0.30533072,0.76033705,87.44591,0.1,0.018550837,0.34374377,0.23243277,0.1621552,0.09423581,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
273590271,36228709,49.089340799999995,2.11074,37.49754,-24.009462,1.5605595,0.042987414,0.0071393196,0.0,-0.011427858,0.016484478,-0.019520408,-0.010741232,0.044909026,-0.043034274,0.24053308,-0.0010059053,0.17143086,-0.044675875,0.7603031,87.44591,0.1,0.019520408,0.33157223,0.2319354,0.15749836,0.09386636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
273694265,36228709,49.089340799999995,2.11074,37.498245,-24.01207,1.5641868,0.042987414,0.0071393196,0.0,-0.008871713,0.013338228,-0.018625481,-0.0053983564,0.044909026,-0.043034274,0.24053308,0.15700306,-0.13582303,0.15036009,0.76018345,87.44591,0.1,0.018625481,0.3440059,0.2330649,0.16218984,0.09438458,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
273798319,36228709,49.089340799999995,2.11074,37.4997,-24.014523,1.5662825,0.042987414,0.0071393196,0.0,-0.009082749,0.0142119,-0.016236039,-0.0007899085,0.044909026,-0.043034274,0.24053308,-0.10973089,0.014262548,-0.069980435,0.75997424,87.44591,0.1,0.016236039,0.3326965,0.23307915,0.15785368,0.0941585,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
273901476,36228709,49.089340799999995,2.11074,37.50115,-24.016031,1.5677071,0.042987414,0.0071393196,0.0,-0.0059284656,0.013269908,-0.014619758,0.0020044383,0.044909026,-0.043034274,0.24053308,-0.026623912,0.17688988,0.049052965,0.7599861,87.44591,0.1,0.014619758,0.34517342,0.23262712,0.16255996,0.09430358,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
274005474,36228709,49.089340799999995,2.11074,37.50043,-24.019392,1.5691873,0.042987414,0.0071393196,0.0,-0.0056125117,0.012046669,-0.01477821,0.0029149468,0.044909026,-0.043034274,0.24053308,0.18316637,-0.2236146,-0.015409851,0.75978243,87.44591,0.1,0.01477821,0.3340383,0.23271652,0.15833375,0.09409509,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
274101471,36228709,49.089340799999995,2.11074,37.4998,-24.021431,1.5724167,0.042987414,0.0071393196,0.0,-0.0062566856,0.011879729,-0.010879348,0.009309389,0.044909026,-0.043034274,0.24053308,-0.043892115,0.25160998,0.073572665,0.7597801,87.44591,0.1,0.010879348,0.3454827,0.23323806,0.16262817,0.09445997,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
274204671,36228709,49.089340799999995,2.11074,37.499714,-24.022875,1.5770727,0.042987414,0.0071393196,0.0,-0.0066210018,0.01188276,-0.00940265,0.014120902,0.044909026,-0.043034274,0.24053308,0.14775987,-0.23319322,0.0804934,0.75939655,87.44591,0.1,0.00940265,0.3342295,0.23175915,0.15833263,0.093881935,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
274308665,36228709,49.089340799999995,2.11074,37.499702,-24.023453,1.5815691,0.042987414,0.0071393196,0.0,-0.0063388404,0.013335605,-0.008341687,0.017729264,0.044909026,-0.043034274,0.24053308,-0.08093093,0.17835094,-0.09698628,0.7593771,87.44591,0.1,0.008341687,0.34676027,0.23293443,0.16303132,0.09441542,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
