timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
275313355,-1.326102,-1.3388908,18.835,1.0
275324733,-1.3260825,-1.3390268,18.9,1.0
275336032,-1.3256731,-1.3385171,18.855,1.0
275348810,-1.325227,-1.3380322,18.84,1.0
275359350,-1.3247262,-1.3375,18.84,1.0
275372013,-1.324167,-1.3368831,18.82,1.0
275384031,1.3240402,1.3368338,18.84,1.0
275396076,1.3243848,1.3372505,18.869999,1.0
275407902,1.3244318,1.3372607,18.845,1.0
275419367,1.3247032,1.3376424,18.895,1.0
275430533,1.3247315,1.3374757,18.83,1.0
275443314,1.3250576,1.3378738,18.859999,1.0
275454654,1.3250804,1.3378721,18.855,1.0
275465111,1.324737,1.3375291,18.845,1.0
275477344,1.3242483,1.3369535,18.814999,1.0
275488443,1.3241748,1.3370167,18.875,1.0
275500079,1.3240101,1.336736,18.824999,1.0
275512543,1.3242146,1.3370769,18.875,1.0
275524917,1.3242548,1.3369932,18.814999,1.0
275537021,1.324517,1.3372924,18.83,1.0
275549253,1.3249108,1.3378141,18.89,1.0
275560732,1.3250899,1.3378775,18.83,1.0
275572293,1.3252202,1.3380665,18.855,1.0
275584443,1.3248906,1.3377336,18.855,1.0
275596305,1.3241585,1.3368895,18.814999,1.0
275608536,-1.3243794,-1.3371717,18.835,1.0
275621418,-1.3253354,-1.3381217,18.84,1.0
275632449,-1.3261356,-1.3389183,18.835,1.0
275645104,-1.3266096,-1.3394378,18.85,1.0
275656707,-1.326694,-1.339476,18.814999,1.0
275668063,-1.3266443,-1.3394824,18.859999,1.0
275679987,-1.3263502,-1.339174,18.855,1.0
275692872,-1.3259426,-1.3387655,18.865,1.0
275703991,-1.3253592,-1.3380867,18.82,1.0
275717644,-1.3248996,-1.3377082,18.84,1.0
275728031,-1.3246444,-1.3375309,18.875,1.0
275740097,-1.324628,-1.3374285,18.855,1.0
275752131,-1.3250823,-1.3379681,18.869999,1.0
275764189,-1.3254305,-1.3383015,18.865,1.0
275775808,-1.3254348,-1.3381913,18.814999,1.0
275788312,-1.3254507,-1.338301,18.85,1.0
275799523,-1.3251995,-1.3380189,18.855,1.0
275812103,-1.3249303,-1.3378068,18.855,1.0
275823780,-1.3245318,-1.3374045,18.855,1.0
275835433,-1.3240279,-1.3368311,18.85,1.0
275847663,1.3243009,1.3371906,18.875,1.0
275859270,1.3245158,1.337396,18.869999,1.0
275871886,1.3242357,1.3370215,18.83,1.0
275883198,1.323947,1.3367121,18.824999,1.0
275895661,-1.3240322,-1.3369716,18.895,1.0
275907216,-1.3240398,-1.3367991,18.824999,1.0
275920133,-1.3245219,-1.3372859,18.824999,1.0
275934483,-1.3252891,-1.3381352,18.875,1.0
275947208,-1.3260422,-1.3388141,18.824999,1.0
275959758,-1.3269527,-1.3397298,18.835,1.0
275972371,-1.3279904,-1.3408693,18.875,1.0
275983650,-1.3288805,-1.3417144,18.84,1.0
275996200,-1.329781,-1.3426139,18.83,1.0
276007085,-1.3306597,-1.3435241,18.84,1.0
276019547,-1.3314363,-1.3442967,18.835,1.0
276031103,-1.3321767,-1.3450738,18.845,1.0
276043412,-1.3327777,-1.3456511,18.835,1.0
276055092,-1.3331753,-1.3461331,18.869999,1.0
276067647,-1.3328812,-1.3456979,18.81,1.0
276079216,-1.3324405,-1.3453348,18.859999,1.0
276091521,-1.331623,-1.3444717,18.835,1.0
276102855,-1.3309149,-1.3437761,18.855,1.0
276116944,-1.3304372,-1.3432478,18.835,1.0
276130609,-1.3302583,-1.3430811,18.814999,1.0
276141780,-1.33037,-1.343312,18.875,1.0
276153725,-1.3304398,-1.34331,18.855,1.0
276164901,-1.3306878,-1.3435603,18.855,1.0
276175089,-1.3308791,-1.3436202,18.8,1.0
276187521,-1.3314618,-1.344427,18.895,1.0
276199032,-1.3317137,-1.3445373,18.814999,1.0
276211497,-1.3321912,-1.3451,18.85,1.0
276223128,-1.3325417,-1.3454129,18.835,1.0
276236902,-1.3326463,-1.3454788,18.814999,1.0
276247000,-1.3323593,-1.3451835,18.83,1.0
276259491,-1.3317735,-1.3446037,18.835,1.0
276269941,-1.3310418,-1.3439559,18.859999,1.0
276282292,-1.330066,-1.342962,18.865,1.0
276292988,-1.3289901,-1.3418491,18.865,1.0
276305818,-1.3281183,-1.3409461,18.855,1.0
276318142,-1.327769,-1.3406839,18.88,1.0
276330720,-1.3275958,-1.3404452,18.855,1.0
276342157,-1.3278123,-1.3407362,18.875,1.0
276354581,-1.3281368,-1.3410523,18.869999,1.0
276364988,-1.3285451,-1.3414005,18.845,1.0
276377613,-1.3291959,-1.3421495,18.885,1.0
276389244,-1.3297644,-1.3426806,18.875,1.0
276401567,-1.330327,-1.3431797,18.845,1.0
276413243,-1.3307132,-1.3435599,18.835,1.0
276425515,-1.3307296,-1.3436207,18.859999,1.0
276437523,-1.3305739,-1.343426,18.835,1.0
276449664,-1.3307079,-1.3436533,18.875,1.0
276460986,-1.3305906,-1.3434792,18.845,1.0
276473684,-1.3301888,-1.3430436,18.835,1.0
276484811,-1.3298458,-1.3427235,18.855,1.0
276497740,-1.3295983,-1.3423471,18.8,1.0
276508921,-1.3297908,-1.342668,18.855,1.0
276522606,-1.330064,-1.343005,18.869999,1.0
276534053,-1.3302107,-1.3429798,18.814999,1.0
276545922,-1.3306426,-1.3434619,18.835,1.0
276559900,-1.3310394,-1.3438311,18.83,1.0
276570502,-1.331604,-1.3445216,18.865,1.0
276581316,-1.3319373,-1.344743,18.814999,1.0
276593139,-1.3322299,-1.3451307,18.855,1.0
276604104,-1.3320477,-1.3449861,18.875,1.0
276617358,-1.3316638,-1.3445209,18.85,1.0
276628093,-1.3315889,-1.3445063,18.865,1.0
276641011,-1.3313041,-1.3441613,18.84,1.0
276652087,-1.3307455,-1.3435609,18.83,1.0
276665130,-1.3303081,-1.3431853,18.85,1.0
276677602,-1.3300478,-1.3429028,18.85,1.0
276689022,-1.3299364,-1.3427097,18.814999,1.0
276701122,-1.3301563,-1.3430254,18.85,1.0
276713008,-1.3304521,-1.3433738,18.859999,1.0
276725272,-1.3308159,-1.3437756,18.875,1.0
276739270,-1.3311541,-1.3440711,18.855,1.0
276751933,-1.3315465,-1.3444474,18.855,1.0
276762448,-1.3318645,-1.3446628,18.814999,1.0
276773358,-1.3321666,-1.3450867,18.855,1.0
276787285,-1.3319132,-1.3448077,18.845,1.0
276797927,-1.3313555,-1.3442296,18.85,1.0
276811302,-1.3306416,-1.3435603,18.855,1.0
276822033,-1.329915,-1.3427806,18.835,1.0
276835293,-1.3295608,-1.3424344,18.84,1.0
276847946,-1.329339,-1.3420998,18.814999,1.0
276859317,-1.3295373,-1.3424149,18.865,1.0
276872260,-1.3297365,-1.3425804,18.835,1.0
276883911,-1.3301446,-1.3430614,18.865,1.0
276895133,-1.3304348,-1.343231,18.82,1.0
276907907,-1.3309543,-1.3438234,18.835,1.0
276919233,-1.3314357,-1.3443209,18.84,1.0
276932798,-1.3319157,-1.3448172,18.845,1.0
276943776,-1.3323271,-1.3451906,18.85,1.0
276955200,-1.3327785,-1.3456712,18.855,1.0
276966472,-1.3331014,-1.345925,18.814999,1.0
276979201,-1.3335469,-1.3464671,18.855,1.0
276991117,-1.3338104,-1.3466803,18.835,1.0
277003198,-1.3341001,-1.346988,18.83,1.0
277015201,-1.3342992,-1.3471526,18.82,1.0
277027784,-1.3345301,-1.3474205,18.835,1.0
277039253,-1.3344363,-1.347299,18.835,1.0
277051915,-1.3339682,-1.346856,18.845,1.0
277063227,-1.3331681,-1.3460598,18.85,1.0
277074990,-1.332141,-1.3450227,18.85,1.0
277086514,-1.3309915,-1.3438736,18.855,1.0
277099013,-1.3296728,-1.3424497,18.835,1.0
277111137,-1.3286506,-1.3414048,18.814999,1.0
277122955,-1.3281262,-1.3409327,18.84,1.0
277132822,-1.3278611,-1.3406336,18.835,1.0
277143844,-1.3279109,-1.3406943,18.824999,1.0
277155277,-1.3282864,-1.3412033,18.869999,1.0
277166431,-1.3286177,-1.3414689,18.84,1.0
277179320,-1.3290468,-1.3418278,18.824999,1.0
277190736,-1.3296647,-1.3425044,18.845,1.0
277203205,-1.3302729,-1.34313,18.85,1.0
277214468,-1.3308631,-1.3437144,18.845,1.0
277226947,-1.3314514,-1.34431,18.84,1.0
277237653,-1.3318616,-1.3445745,18.775,1.0
277247788,-1.332681,-1.3457116,18.895,1.0
277259872,-1.3330599,-1.3460021,18.855,1.0
277271930,-1.3333352,-1.3461343,18.814999,1.0
277285679,-1.3336017,-1.3465358,18.855,1.0
277296170,-1.3332937,-1.3462296,18.859999,1.0
277308446,-1.3326128,-1.3455076,18.845,1.0
277319654,-1.3316548,-1.3444644,18.814999,1.0
277333660,-1.330813,-1.3435802,18.8,1.0
277344103,-1.330378,-1.3432016,18.835,1.0
277357693,-1.3300947,-1.3428695,18.814999,1.0
277367996,-1.33017,-1.3430575,18.855,1.0
277380624,-1.3301737,-1.3429408,18.82,1.0
277391757,-1.3304859,-1.3433305,18.835,1.0
277403543,-1.3308516,-1.3437457,18.855,1.0
277415973,-1.3311567,-1.3439846,18.824999,1.0
277428291,-1.3315648,-1.3444034,18.824999,1.0
277440057,-1.3318138,-1.344725,18.869999,1.0
277452328,-1.3314888,-1.3442932,18.824999,1.0
277464139,-1.3310019,-1.3438418,18.824999,1.0
277475191,-1.3302603,-1.3430941,18.84,1.0
277486951,-1.3293754,-1.3422006,18.84,1.0
277499117,-1.3284312,-1.3412706,18.85,1.0
277511646,-1.3275765,-1.3403203,18.814999,1.0
277523015,-1.3272725,-1.3400726,18.835,1.0
277537064,-1.3272378,-1.3400425,18.84,1.0
277549754,-1.3274696,-1.3402996,18.85,1.0
277560852,-1.327835,-1.3406405,18.835,1.0
277573677,-1.328266,-1.3409839,18.795,1.0
277585626,-1.3289661,-1.3417892,18.835,1.0
277598585,-1.3295791,-1.3423737,18.82,1.0
277609595,-1.3302928,-1.3431487,18.835,1.0
277622366,-1.3307055,-1.3435589,18.835,1.0
277633610,-1.3306459,-1.3434459,18.814999,1.0
277646551,-1.3303561,-1.3431995,18.835,1.0
277657808,-1.3298504,-1.3427596,18.859999,1.0
277670599,-1.3290298,-1.3418506,18.824999,1.0
277681699,-1.328274,-1.3411793,18.865,1.0
277694550,-1.3275371,-1.3403662,18.835,1.0
277705679,-1.3273716,-1.3403177,18.875,1.0
277718698,-1.3272923,-1.3401338,18.85,1.0
277729596,-1.3275527,-1.3404002,18.84,1.0
277742496,-1.3279687,-1.340809,18.835,1.0
277753657,-1.3285205,-1.3413738,18.85,1.0
277766556,-1.3290454,-1.3418102,18.814999,1.0
277776707,-1.3296434,-1.3425918,18.875,1.0
277787262,-1.3295501,-1.3423711,18.82,1.0
277800177,-1.3295203,-1.3423518,18.845,1.0
277813256,-1.3296115,-1.3423967,18.81,1.0
277824794,-1.3296367,-1.3424089,18.81,1.0
277837622,-1.3294356,-1.3422748,18.84,1.0
277848807,-1.3288392,-1.3415704,18.81,1.0
277861071,-1.3282535,-1.3410487,18.82,1.0
277872852,-1.3277719,-1.3406066,18.845,1.0
277885048,-1.3275815,-1.3404028,18.84,1.0
277896845,-1.3276623,-1.3404728,18.835,1.0
277908855,-1.3279879,-1.3408313,18.845,1.0
277920146,-1.3284044,-1.341224,18.83,1.0
277933790,-1.328807,-1.3417224,18.869999,1.0
277944794,-1.3286834,-1.3415009,18.824999,1.0
277957032,-1.3284333,-1.3412876,18.845,1.0
277968829,-1.3280163,-1.3409295,18.855,1.0
277980830,-1.3273607,-1.3402216,18.835,1.0
277992044,-1.3266411,-1.3394666,18.84,1.0
278003032,-1.3258755,-1.3386604,18.84,1.0
278016115,-1.3251171,-1.3378772,18.814999,1.0
278026981,-1.3247029,-1.3375391,18.85,1.0
278040058,-1.324626,-1.3374416,18.85,1.0
278051038,-1.3248608,-1.3376342,18.845,1.0
278062963,-1.32534,-1.3380692,18.814999,1.0
278074048,-1.3260752,-1.3388457,18.83,1.0
278088126,-1.3269296,-1.3397512,18.84,1.0
278100215,-1.32775,-1.3405281,18.835,1.0
278111332,-1.3285779,-1.3413017,18.805,1.0
278124110,-1.3294979,-1.3422766,18.824999,1.0
278135322,-1.330208,-1.3430989,18.865,1.0
278145962,-1.3302896,-1.3431091,18.824999,1.0
278157898,-1.3300729,-1.3428739,18.814999,1.0
278169919,-1.3296082,-1.3424048,18.814999,1.0
278181922,-1.3292676,-1.3421445,18.859999,1.0
278193904,-1.3291025,-1.3419584,18.84,1.0
278208023,-1.3290348,-1.3417505,18.785,1.0
278221368,-1.3294709,-1.3423975,18.875,1.0
278232026,-1.329736,-1.342578,18.84,1.0
278835237,-1.3262157,-1.3390305,18.84,1.0
278847524,-1.3258256,-1.3385448,18.8,1.0
279086724,1.3250765,1.3378507,18.83,1.0
279124935,-1.3250633,-1.3378556,18.835,1.0
279135091,-1.3258977,-1.3387094,18.84,1.0
279147227,-1.3261616,-1.338787,18.775,1.0
279159087,-1.3264292,-1.3391743,18.8,1.0
279171350,-1.326397,-1.3391924,18.824999,1.0
279182843,-1.3261044,-1.3388625,18.81,1.0
279195287,-1.3257072,-1.33845,18.805,1.0
279206955,-1.3255328,-1.3383409,18.84,1.0
279219328,-1.3255662,-1.3382975,18.814999,1.0
279230955,-1.3259968,-1.3387895,18.84,1.0
279243176,-1.3266302,-1.3394985,18.85,1.0
279254700,-1.3272678,-1.340086,18.84,1.0
279266063,-1.327867,-1.3407521,18.855,1.0
279278964,-1.327984,-1.3408128,18.83,1.0
279292165,-1.3277858,-1.340525,18.814999,1.0
279304098,-1.3275647,-1.3404088,18.85,1.0
279315042,-1.3269638,-1.3396807,18.8,1.0
279326958,-1.3265036,-1.3393424,18.855,1.0
279338357,-1.3258436,-1.3386613,18.84,1.0
279349643,-1.3251293,-1.3378981,18.81,1.0
279361116,-1.3246665,-1.3374089,18.814999,1.0
279373258,-1.3247044,-1.3375045,18.84,1.0
279384849,-1.3248948,-1.3375803,18.795,1.0
279398422,-1.325481,-1.3382151,18.805,1.0
279408978,-1.3261962,-1.3389431,18.824999,1.0
279421285,-1.3270212,-1.3397875,18.83,1.0
279432838,-1.3278686,-1.3406221,18.814999,1.0
279445517,-1.3285578,-1.3413559,18.82,1.0
279456812,-1.3288085,-1.3416241,18.814999,1.0
279469918,-1.3287071,-1.3415104,18.81,1.0
279482312,-1.3283999,-1.341231,18.835,1.0
279493840,-1.3278189,-1.3405783,18.814999,1.0
279506137,-1.3272469,-1.3400669,18.835,1.0
279517792,-1.3267565,-1.3395602,18.83,1.0
279529966,-1.3266969,-1.3395537,18.865,1.0
279541778,-1.3267897,-1.3395672,18.83,1.0
279553892,-1.3271356,-1.3398771,18.81,1.0
279567256,-1.3276933,-1.3404632,18.82,1.0
279579395,-1.3281274,-1.3409328,18.824999,1.0
279591342,-1.3283153,-1.3412536,18.885,1.0
279602032,-1.3282,-1.3409957,18.835,1.0
279614166,-1.328427,-1.3412249,18.835,1.0
279625380,-1.3287381,-1.3414739,18.795,1.0
279636976,-1.3292085,-1.3419422,18.795,1.0
279648047,-1.3295738,-1.3423672,18.805,1.0
279661354,-1.3295944,-1.3424684,18.84,1.0
279673283,-1.3292457,-1.342106,18.85,1.0
279684951,-1.3285592,-1.3412665,18.795,1.0
279697107,-1.3281525,-1.3409019,18.814999,1.0
279708707,-1.3280603,-1.3408546,18.835,1.0
279720238,-1.3282434,-1.3411158,18.845,1.0
279733195,-1.3285251,-1.34139,18.855,1.0
279744004,-1.3288635,-1.3416445,18.82,1.0
279756707,-1.3294543,-1.3423215,18.855,1.0
279767995,-1.3299512,-1.342756,18.82,1.0
279777899,-1.3305598,-1.3433955,18.824999,1.0
279789926,-1.3311965,-1.344094,18.855,1.0
279801961,-1.3314615,-1.3442924,18.824999,1.0
279813683,-1.3313093,-1.3440843,18.81,1.0
279825155,-1.3309114,-1.343711,18.805,1.0
279836707,-1.3302757,-1.3430982,18.835,1.0
279847332,-1.3294953,-1.3423563,18.855,1.0
279858073,-1.3285009,-1.3412802,18.814999,1.0
279870170,-1.3275981,-1.3404378,18.845,1.0
279881103,-1.3265966,-1.3394006,18.824999,1.0
279893098,-1.3256578,-1.3384641,18.83,1.0
279904671,-1.3247178,-1.3374752,18.83,1.0
279916000,-1.3238478,-1.3365607,18.82,1.0
279928544,1.3245622,1.3373228,18.835,1.0
279940059,1.3251456,1.3378203,18.795,1.0
279952449,1.3258648,1.3386779,18.835,1.0
279963911,1.3261964,1.3390701,18.859999,1.0
279974495,1.3257853,1.3384461,18.795,1.0
279987289,1.325253,1.3379433,18.81,1.0
279998559,1.3245186,1.337294,18.83,1.0
280011204,-1.3242066,-1.336982,18.84,1.0
280022516,-1.325311,-1.3381017,18.845,1.0
280033020,-1.326396,-1.33914,18.82,1.0
280045051,-1.3274736,-1.3401669,18.805,1.0
280056461,-1.3286126,-1.3413569,18.805,1.0
280067947,-1.3297278,-1.3425637,18.82,1.0
280079907,-1.3307718,-1.3437101,18.859999,1.0
280091708,-1.3313138,-1.3441664,18.835,1.0
280102458,-1.3313518,-1.3441046,18.779999,1.0
280114977,-1.3311884,-1.3440269,18.814999,1.0
280126519,-1.3306983,-1.3435782,18.835,1.0
280136960,-1.3298354,-1.3425809,18.814999,1.0
280148997,-1.328968,-1.3417089,18.805,1.0
280160464,-1.3280605,-1.340832,18.824999,1.0
280172016,-1.3270752,-1.3398259,18.82,1.0
280183781,-1.3261073,-1.3388455,18.81,1.0
280194955,-1.3251622,-1.3378744,18.82,1.0
280207762,-1.3243521,-1.337118,18.814999,1.0
280220197,1.3241554,1.3369195,18.814999,1.0
280231765,1.3245859,1.337295,18.795,1.0
280242843,1.3246675,1.3374559,18.835,1.0
280255761,1.3242435,1.3369706,18.81,1.0
280267893,-1.3240293,-1.3367543,18.81,1.0
280279973,-1.3249086,-1.3376925,18.835,1.0
280294418,-1.3258775,-1.3386927,18.83,1.0
280306847,-1.3268565,-1.3396515,18.82,1.0
280319983,-1.3279583,-1.3408444,18.855,1.0
280333712,-1.3288885,-1.3417109,18.835,1.0
280344017,-1.3298558,-1.342701,18.835,1.0
280356120,-1.3306736,-1.3434546,18.795,1.0
280367503,-1.3315618,-1.3444319,18.83,1.0
280379270,-1.3322661,-1.3451229,18.83,1.0
280391781,-1.3329198,-1.3458011,18.835,1.0
280403118,-1.3331805,-1.3460048,18.814999,1.0
280415761,-1.3329611,-1.3457258,18.789999,1.0
280427101,-1.3324541,-1.3452352,18.805,1.0
280439802,-1.3317001,-1.3445113,18.83,1.0
280450925,-1.3309598,-1.343761,18.82,1.0
280463650,-1.3305496,-1.3433813,18.835,1.0
280475332,-1.3302863,-1.3430561,18.814999,1.0
280487043,-1.3303227,-1.3431457,18.835,1.0
280500164,-1.3304982,-1.3433689,18.855,1.0
280511507,-1.3307133,-1.3435631,18.845,1.0
280523998,-1.3310165,-1.3438594,18.835,1.0
280535621,-1.3313581,-1.344185,18.814999,1.0
280547085,-1.3316557,-1.3443965,18.785,1.0
280559653,-1.3318409,-1.3446064,18.795,1.0
280572040,-1.3316431,-1.3444526,18.814999,1.0
280583111,-1.3311018,-1.343911,18.82,1.0
280595729,-1.3303244,-1.3431098,18.81,1.0
280606955,-1.3295455,-1.3424498,18.865,1.0
280619621,-1.3285189,-1.3413692,18.84,1.0
280630863,-1.3273958,-1.3401254,18.795,1.0
