timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
4576471,0.905942,-0.040596448,0.0306843,0.42033264,0.007304403,-0.005208589,0.06777976,0.00064391916,-0.0004113684,-0.03336096,3.4423751e-06,-9.6433325e-08,-3.989185e-05,5.1302993e-07,7.01523e-08,-5.3198746e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,2.1143112e-10,8.1665285e-06,0.0013615885,0.00020312771,0.003226826,0.0032377176,0.0009273645,0.34588426,0.34588557,0.50293815,0.03336071,0.03336071,0.18850641,6.3754743e-07,6.38084e-07,5.71852e-07,2.5566858e-06,2.5566803e-06,2.5574273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.075515665,0.0,1.3827136e-05,0.02235576,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
4584493,0.90538335,-0.040706217,0.03065449,0.42152604,0.007254694,-0.0056543075,0.06840168,0.00068702013,-0.00047338873,-0.032800663,4.817684e-06,-1.3072814e-07,-5.5097495e-05,5.0598766e-07,6.996153e-08,-5.3195663e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,2.133741e-10,8.247651e-06,0.0013399371,0.00019580091,0.003251634,0.003262705,0.0008940323,0.35200742,0.35200796,0.50332624,0.034750238,0.034750234,0.19108896,6.374859e-07,6.380839e-07,5.6433566e-07,2.5566858e-06,2.5566803e-06,2.5574273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.067457125,0.0,1.3827136e-05,0.02235576,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
4783665,0.90491664,-0.041592203,0.030386116,0.42246026,0.010846361,-0.009384279,0.09225055,0.0013513672,-0.001108863,-0.005722394,4.5622687e-06,-1.7489386e-07,-5.9830305e-05,8.446481e-07,-3.7743004e-07,-8.80244e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.5799216e-10,8.255129e-06,0.0014401104,0.00019161179,0.0036670754,0.003679806,0.0008772764,0.31965736,0.31964964,0.44976857,0.031132605,0.0311325,0.18813187,6.2884914e-07,6.2988715e-07,5.0435716e-07,2.5499676e-06,2.5499546e-06,2.5521274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.15040606,0.0,2.4949619e-05,0.0196649,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
4990865,0.9040777,-0.04129382,0.030612126,0.42426574,0.012062978,-0.012588668,0.09932035,0.0018085983,-0.0017089739,0.013285003,3.3517938e-06,-1.279937e-07,-7.479151e-05,4.829128e-07,-2.2777308e-06,-5.582304e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.5842348e-10,7.919793e-06,0.0010741536,0.00018964,0.0037158174,0.0037287774,0.00086851727,0.3397882,0.3397621,0.37036097,0.02795742,0.02795695,0.18299095,5.964306e-07,5.9793075e-07,4.236794e-07,2.5347363e-06,2.5347179e-06,2.5386958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.052787993,0.0,3.835074e-05,0.01323773,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
5190871,0.9039818,-0.04143768,0.030586673,0.42445764,0.013952513,-0.014754338,0.103117585,0.0023890694,-0.0024009955,0.023567202,-1.7874938e-06,1.7079097e-07,-5.98459e-05,2.5415263e-08,-4.425748e-06,-1.6900096e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.7358817e-10,7.88571e-06,0.00072492403,0.00019527395,0.0035124498,0.0035248976,0.0008888182,0.3763036,0.3762669,0.31195104,0.03169569,0.031694595,0.18873997,5.4800887e-07,5.497617e-07,3.545934e-07,2.5210682e-06,2.5210823e-06,2.521578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.09248676,0.0,4.730616e-05,0.013612193,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
5390065,0.9041875,-0.04115635,0.030655567,0.42404157,0.011604783,-0.013144239,0.10202875,0.002290959,-0.0024442554,0.028973328,-8.647298e-06,6.707019e-07,-4.3796725e-05,-9.84029e-07,-6.9521907e-06,7.960838e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.2658168e-10,7.838182e-06,0.0013260922,0.00018008717,0.0029583918,0.002969165,0.0008190451,0.3450828,0.34504598,0.25447276,0.031253353,0.031252056,0.18310384,4.7872953e-07,4.806432e-07,2.7550686e-07,2.5100205e-06,2.5101465e-06,2.4948758e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.083744064,0.0,4.880025e-05,0.0012629869,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
5597267,0.9022229,-0.04044803,0.03098269,0.42824984,0.009577153,-0.012671525,0.13485971,0.0019722136,-0.0023730537,0.07293053,-9.475135e-06,1.9739668e-06,-9.116857e-05,-2.7138023e-07,-7.709029e-06,-4.618668e-06,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.4166832e-10,8.173697e-06,0.0013167973,0.0001752279,0.002481172,0.0024900988,0.00079446833,0.30214244,0.3021134,0.2102658,0.03066418,0.030663026,0.17738935,4.085725e-07,4.1042588e-07,2.1906585e-07,2.5050617e-06,2.5053876e-06,2.459726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.009330169,0.0,4.839874e-05,0.014384249,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
5793265,0.9006078,-0.040464394,0.030899726,0.43164048,0.008704115,-0.012337666,0.15491723,0.0016731756,-0.002284098,0.10834987,-1.1370824e-05,3.3557653e-06,-0.00011956308,1.4139367e-07,-7.928369e-06,-1.1846497e-05,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.4827024e-10,8.145953e-06,0.001295671,0.00017923063,0.0021177812,0.0021254024,0.0008060171,0.25467452,0.25465253,0.1771309,0.027750617,0.027749704,0.16642569,3.4582334e-07,3.474828e-07,1.8326135e-07,2.5037343e-06,2.5043253e-06,2.4165333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.023374312,0.0,4.831016e-05,0.03372549,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
6000471,0.8996467,-0.0403323,0.030816592,0.43365836,0.007189393,-0.011139266,0.108252086,0.0015434688,-0.002277956,0.06318293,-1.5064995e-05,4.646672e-06,-0.00012686389,-6.092627e-06,-1.0862672e-05,5.708819e-05,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.6291045e-10,8.360104e-06,0.0010095806,0.00017120286,0.0018815381,0.0018884344,0.0007623555,0.2304576,0.23043826,0.15462452,0.027414205,0.027413331,0.16105744,2.867605e-07,2.882534e-07,1.4531199e-07,2.5032132e-06,2.5041345e-06,2.3631674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.029140908,0.0,4.841693e-05,0.030599458,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
6201265,0.8990037,-0.04026814,0.030793559,0.4349974,0.00674086,-0.010620695,0.11073168,0.0015328598,-0.0023272175,0.07292995,-1.8615092e-05,5.6226845e-06,-0.00012496584,-7.1819004e-06,-1.1003339e-05,7.050034e-05,0.083192326,0.000919466,0.39956373,0.0,0.0,0.0,0.0,0.0,1.9326217e-10,8.302458e-06,0.0009776714,0.00016120044,0.0017468312,0.0017534168,0.0007094071,0.22217752,0.22216037,0.14211608,0.028515207,0.028514287,0.1589144,2.3865474e-07,2.3998598e-07,1.1576047e-07,2.5019558e-06,2.503222e-06,2.3066837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730,0.0,0.0,0.02744459,0.0,4.588299e-05,0.0029740594,0.0,0.0,0.0,0.023293,0,0,0,164,24,0,0,0
