timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
9267671,0,0.0,0.0,0.0,0.0,0.09418966,-6.5042826e-07,-2.2810958e-07,0.0,-0.003700592,-0.00028873057,0.006190758,-0.13367325,-0.00016264772,-5.7041652e-05,0.0,0.010874351,0.007175736,-0.0010949506,0.9125929,0.0,0.1,-0.006190758,0.53987163,0.356873,0.63069296,0.28168672,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9275694,0,0.0,0.0,0.0,0.0,0.09178121,-6.5042826e-07,-2.2810958e-07,0.0,-0.003772263,-0.00027204232,0.0044786837,-0.13647832,-0.00016264772,-5.7041652e-05,0.0,-0.009835665,-0.01758006,-0.043167252,0.9124388,0.0,0.1,-0.0044786837,0.54425,0.35874936,0.63467973,0.2824527,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9379671,0,0.0,0.0,0.0,0.0,0.062549606,-6.5042826e-07,-2.2810958e-07,0.0,-0.0043085297,0.00085186673,-0.014048127,-0.16488193,-0.00016264772,-5.7041652e-05,0.0,0.007635952,-0.0137074245,-0.008295381,0.9109224,0.0,0.1,0.014048127,0.60135114,0.35422474,0.68556094,0.2764578,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9475665,0,0.0,0.0,0.0,0.0,0.044461906,-6.5042826e-07,-2.2810958e-07,0.0,-0.004526961,0.0009632942,-0.024517424,-0.17300715,-0.00016264772,-5.7041652e-05,0.0,-0.008987427,-0.007536183,0.02379475,0.91068995,0.0,0.1,0.024517424,0.658833,0.3537649,0.7343068,0.27291608,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9678882,0,0.0,0.0,0.0,0.0,0.019491823,-6.5042826e-07,-2.2810958e-07,0.0,-0.0058470927,0.00093429256,-0.036154516,-0.16805336,-0.00016264772,-5.7041652e-05,0.0,-0.008832326,0.0016272309,-0.011572461,0.9085653,0.0,0.1,0.036154516,0.7916875,0.35427666,0.8380756,0.2663384,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9782864,0,0.0,0.0,0.0,0.0,0.013205595,-6.5042826e-07,-2.2810958e-07,0.0,-0.006396614,0.0014138904,-0.039857723,-0.15764911,-0.00016264772,-5.7041652e-05,0.0,-0.0096433675,-0.004645466,-0.022957223,0.9060711,0.0,0.1,0.039857723,0.86870503,0.35054198,0.8924872,0.26050386,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9882071,0,0.0,0.0,0.0,0.0,0.014000459,-6.5042826e-07,-2.2810958e-07,0.0,-0.006843977,0.00074625574,-0.039078593,-0.13924861,-0.00016264772,-5.7041652e-05,0.0,-0.011239233,0.013680613,-0.029521901,0.9033806,0.0,0.1,0.039078593,0.9418148,0.3496696,0.941378,0.25684693,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
9986104,0,0.0,0.0,0.0,0.0,0.007789744,-6.5042826e-07,-2.2810958e-07,0.0,-0.006345132,-0.00016708569,-0.042203695,-0.13289115,-0.00016264772,-5.7041652e-05,0.0,0.0061506853,-0.026243106,-0.018524164,0.90150356,0.0,0.1,0.042203695,1.0252554,0.3504204,0.9939359,0.2538103,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10090070,0,0.0,0.0,0.0,0.0,0.005949749,-6.5042826e-07,-2.2810958e-07,0.0,-0.005070079,-0.000959442,-0.042733945,-0.12084669,-0.00016264772,-5.7041652e-05,0.0,-0.007056106,-0.0022837431,-0.00716352,0.9007112,0.0,0.1,0.042733945,1.1149545,0.35164294,1.0465208,0.2507118,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10185270,0,0.0,0.0,0.0,0.0,0.004650359,-6.5042826e-07,-2.2810958e-07,0.0,-0.004854932,-0.0015866625,-0.041511163,-0.10919134,-0.00016264772,-5.7041652e-05,0.0,-0.007641547,0.04077146,-0.040021352,0.90106744,0.0,0.1,0.041511163,1.1959896,0.3503713,1.0906954,0.24696161,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10289319,0,0.0,0.0,0.0,0.0,0.0041036233,-6.5042826e-07,-2.2810958e-07,0.0,-0.0049259905,-0.0015081546,-0.041333266,-0.09845826,-0.00016264772,-5.7041652e-05,0.0,0.0062913136,0.010534656,0.004477943,0.9013922,0.0,0.1,0.041333266,1.2813336,0.34543234,1.1329639,0.24117607,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10393282,0,0.0,0.0,0.0,0.0,0.007242111,-6.5042826e-07,-2.2810958e-07,0.0,-0.005505343,-0.0012561629,-0.038700867,-0.08331494,-0.00016264772,-5.7041652e-05,0.0,0.0141819045,-0.0358419,-0.022049002,0.9013369,0.0,0.1,0.038700867,1.3708904,0.3455689,1.1752962,0.23810202,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10489341,0,0.0,0.0,0.0,0.0,0.007043442,-6.5042826e-07,-2.2810958e-07,0.0,-0.005620258,-0.0009822277,-0.038366236,-0.07604713,-0.00016264772,-5.7041652e-05,0.0,0.008358236,-0.011288928,-0.017298955,0.9013056,0.0,0.1,0.038366236,1.451903,0.3442015,1.2098697,0.23451082,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
10592465,0,0.0,0.0,0.0,0.0,0.007392985,-6.5042826e-07,-2.2810958e-07,0.0,-0.004955388,-0.0014932398,-0.037905715,-0.06849776,-0.00016264772,-5.7041652e-05,0.0,0.025392465,-0.0045686597,-0.031452317,0.9003309,0.0,0.1,0.037905715,1.5408045,0.3443707,1.2452501,0.23149323,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
