timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
3361717,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384878,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408900,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429056,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448900,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473558,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496889,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520968,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540980,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3573311,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595381,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617350,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639347,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661311,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683595,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705387,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727431,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3749467,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771362,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793342,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815360,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837327,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3859332,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881295,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903384,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925337,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947396,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969343,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991405,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013351,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035378,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057414,8,900.0,900.0,900.0,900.0,2100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079402,8,900.0,900.0,900.0,900.0,2100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101369,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123448,8,900.0,900.0,900.0,900.0,1875.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4145355,8,900.0,900.0,900.0,900.0,2100.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167365,8,900.0,900.0,900.0,900.0,2100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4189442,8,900.0,900.0,900.0,900.0,2100.0,1050.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
