timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
4568471,0.0,0.0,0.0,0.0006547822,-0.00040800837,-0.24189758,0.0,0.0,0.0,-0.06036979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28937513,0.2893751,4.199598,0.0,0.0,0.0,0.09454065,0.0,0.0,0.0,0.0,0.0,0.0071129114,0.013511784,0.01754687,0.0,0.0,0.0,0.0,0.0,0.0
4576471,0.0,0.0,0.0,0.00074268325,-0.00047461397,-0.22901917,0.0,0.0,0.0,-0.06036979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28849798,0.28849798,4.1978292,0.0,0.0,0.0,0.09454065,0.0,0.0,0.0,0.0,0.0,0.0074440157,0.022127118,0.028089771,0.0,0.0,0.0,0.0,0.0,0.0
4772465,0.0,0.0,0.0,0.0013258428,-0.0010771862,-0.20127869,0.0,0.0,0.0,-0.12008661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28239453,0.28239444,4.1905603,0.0,0.0,0.0,0.09430004,0.0,0.0,0.0,0.0,0.0,0.01178902,0.018692119,0.028833674,0.0,0.0,0.0,0.0,0.0,0.0
4982870,0.0,0.0,0.0,0.0019823008,-0.0017951359,0.34298706,0.0,0.0,0.0,-0.042149186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811776,0.2811771,4.191196,0.0,0.0,0.0,0.0943108,0.0,0.0,0.0,0.0,0.0,0.007206294,0.014075224,0.003304761,0.0,0.0,0.0,0.0,0.0,0.0
5182865,0.0,0.0,0.0,0.0024114437,-0.002515651,0.13934326,0.0,0.0,0.0,0.07389331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28279206,0.28279093,4.1915603,0.0,0.0,0.0,0.094428785,0.0,0.0,0.0,0.0,0.0,0.0019326567,0.014284756,0.0057119313,0.0,0.0,0.0,0.0,0.0,0.0
5390065,0.0,0.0,0.0,0.0025243084,-0.002599767,0.012924194,0.0,0.0,0.0,-0.0668025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28380954,0.28380802,4.188604,0.0,0.0,0.0,0.094130576,0.0,0.0,0.0,0.0,0.0,0.007712514,0.023084993,0.016836371,0.0,0.0,0.0,0.0,0.0,0.0
5589319,0.0,0.0,0.0,0.0021554725,-0.002576186,0.14709473,0.0,0.0,0.0,-0.030807078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28332734,0.28332597,4.1829224,0.0,0.0,0.0,0.0940405,0.0,0.0,0.0,0.0,0.0,0.004148827,0.015245916,0.009320496,0.0,0.0,0.0,0.0,0.0,0.0
5793265,0.0,0.0,0.0,0.0018749232,-0.0025618714,-0.34449768,0.0,0.0,0.0,-0.018631876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28121564,0.28121448,4.1736507,0.0,0.0,0.0,0.09399156,0.0,0.0,0.0,0.0,0.0,0.010224742,0.0148821855,0.013854104,0.0,0.0,0.0,0.0,0.0,0.0
5992465,0.0,0.0,0.0,0.001757045,-0.0025800879,0.3239441,0.0,0.0,0.0,0.023197532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807994,0.28079826,4.1683826,0.0,0.0,0.0,0.093741246,0.0,0.0,0.0,0.0,0.0,0.0073755123,0.036324214,0.041896366,0.0,0.0,0.0,0.0,0.0,0.0
6201265,0.0,0.0,0.0,0.0015873429,-0.0024260625,-0.030334473,0.0,0.0,0.0,0.02182591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27957746,0.27957645,4.1613436,0.0,0.0,0.0,0.09355877,0.0,0.0,0.0,0.0,0.0,0.0036325583,0.027822394,0.037713803,0.0,0.0,0.0,0.0,0.0,0.0
6399671,0.0,0.0,0.0,0.0016365217,-0.0021205589,0.02557373,0.0,0.0,0.0,0.02716589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790053,0.27900445,4.1556616,0.0,0.0,0.0,0.09346942,0.0,0.0,0.0,0.0,0.0,0.016473807,0.0070583187,0.0048115226,0.0,0.0,0.0,0.0,0.0,0.0
6602865,0.0,0.0,0.0,0.0014070604,-0.0018515114,-0.1081543,0.0,0.0,0.0,-0.023694217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27796718,0.27796653,4.1499557,0.0,0.0,0.0,0.09332533,0.0,0.0,0.0,0.0,0.0,0.010359126,0.012868029,0.01653843,0.0,0.0,0.0,0.0,0.0,0.0
6809326,0.0,0.0,0.0,0.0011723145,-0.00155042,0.4572754,0.0,0.0,0.0,-0.039024055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27786323,0.27786273,4.147164,0.0,0.0,0.0,0.09307938,0.0,0.0,0.0,0.0,0.0,0.0018045922,0.026946118,0.036848277,0.0,0.0,0.0,0.0,0.0,0.0
7010065,0.0,0.0,0.0,0.0010097692,-0.0013668382,0.20614624,0.0,0.0,0.0,-0.017534494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770059,0.2770055,4.144087,0.0,0.0,0.0,0.09286842,0.0,0.0,0.0,0.0,0.0,0.006115814,0.015688917,0.023072809,0.0,0.0,0.0,0.0,0.0,0.0
7217265,0.0,0.0,0.0,0.00074270775,-0.001012831,0.26231384,0.0,0.0,0.0,-0.08119929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27592826,0.27592796,4.141591,0.0,0.0,0.0,0.09280135,0.0,0.0,0.0,0.0,0.0,0.003644346,0.033873226,0.04925189,0.0,0.0,0.0,0.0,0.0,0.0
7417265,0.0,0.0,0.0,0.00047334615,-0.00071634003,0.10572815,0.0,0.0,0.0,0.010116816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27499643,0.2749962,4.139749,0.0,0.0,0.0,0.09267386,0.0,0.0,0.0,0.0,0.0,0.0054221144,0.012173179,0.02021153,0.0,0.0,0.0,0.0,0.0,0.0
7616471,0.0,0.0,0.0,0.00029241855,-0.0006531491,-0.10458374,0.0,0.0,0.0,0.0071445107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27406603,0.2740658,4.13845,0.0,0.0,0.0,0.092517585,0.0,0.0,0.0,0.0,0.0,0.0054954938,0.0059049255,0.008813999,0.0,0.0,0.0,0.0,0.0,0.0
7823707,0.0,0.0,0.0,9.992192e-05,-0.0005925317,-0.19760132,0.0,0.0,0.0,-0.23276758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27327582,0.27327564,4.1377206,0.0,0.0,0.0,0.09242557,0.0,0.0,0.0,0.0,0.0,0.001394704,0.012394665,0.017407935,0.0,0.0,0.0,0.0,0.0,0.0
8022869,0.0,0.0,0.0,-7.182182e-05,-0.00043353156,0.17424011,0.0,0.0,0.0,0.048921347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724474,0.27244726,4.1369066,0.0,0.0,0.0,0.09228383,0.0,0.0,0.0,0.0,0.0,0.00028820118,0.009994187,0.016856382,0.0,0.0,0.0,0.0,0.0,0.0
8230865,0.0,0.0,0.0,-0.00015973035,-0.00035919,-0.08114624,0.0,0.0,0.0,0.004681647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710817,0.27108157,4.134899,0.0,0.0,0.0,0.0922199,0.0,0.0,0.0,0.0,0.0,0.004752128,0.0056093996,0.004730424,0.0,0.0,0.0,0.0,0.0,0.0
8434077,0.0,0.0,0.0,-0.00019271,-0.00036021607,0.07862854,0.0,0.0,0.0,0.050622463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27096868,0.27096856,4.135829,0.0,0.0,0.0,0.1021023,0.0,0.0,0.0,0.0,0.0,0.008926467,0.014223719,0.016499715,0.0,0.0,0.0,0.0,0.0,0.0
8633265,0.0,0.0,0.0,-0.00029044747,-0.00048808014,0.5279236,0.0,0.0,0.0,-0.04514718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03608,100.03608,4.1354723,0.0,0.0,0.0,0.096237995,0.0,0.0,0.0,0.0,0.0,0.0609593,0.023649955,0.034429025,0.0,0.0,0.0,0.0,0.0,0.0
8837271,0.0,0.0,0.0,-0.00056147325,-0.0005760965,0.3975525,0.0,0.0,0.0,0.020931125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.057594,100.057594,4.135258,0.0,0.0,0.0,0.09403157,0.0,0.0,0.0,0.0,0.0,0.046722274,0.01705805,0.022404123,0.0,0.0,0.0,0.0,0.0,0.0
9036526,0.0,0.0,0.0,-0.0008524347,-0.0007058294,0.7086792,0.0,0.0,0.0,-0.026622951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.091385,100.091385,4.1340275,0.0,0.0,0.0,0.09309897,0.0,0.0,0.0,0.0,0.0,0.023524657,0.020143634,0.030268325,0.0,0.0,0.0,0.0,0.0,0.0
9243664,0.0,0.0,0.0,-0.001163464,-0.00080667203,0.03895569,0.0,0.0,0.0,0.10339224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.13918,100.13918,4.1316385,0.0,0.0,0.0,0.09253807,0.0,0.0,0.0,0.0,0.0,0.010055758,0.027664352,0.045253016,0.0,0.0,0.0,0.0,0.0,0.0
9443705,0.0,0.0,0.0,-0.001627346,-0.00092620554,-0.19400024,0.0,0.0,0.0,-0.009403408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.198586,100.198586,4.1293783,0.0,0.0,0.0,0.0921313,0.0,0.0,0.0,0.0,0.0,0.0020110183,0.0063153678,0.012827908,0.0,0.0,0.0,0.0,0.0,0.0
9646878,0.0,0.0,0.0,-0.0019875916,-0.001318982,0.10496521,0.0,0.0,0.0,0.010160327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.29651,100.29651,4.128334,0.0,0.0,0.0,0.09188868,0.0,0.0,0.0,0.0,0.0,0.0065406724,0.006180822,0.004670994,0.0,0.0,0.0,0.0,0.0,0.0
9849320,0.0,0.0,0.0,-0.002237678,-0.001776247,0.13394165,0.0,0.0,0.0,-1.7821789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.41107,100.41107,4.1264577,0.0,0.0,0.0,0.09169821,0.0,0.0,0.0,0.0,0.0,0.0110804085,0.023600021,0.040075954,0.0,0.0,0.0,0.0,0.0,0.0
10050073,0.0,0.0,0.0,-0.002850287,-0.0024035873,-0.22935486,0.0,0.0,0.0,-0.024494112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.58611,100.58611,4.1252937,0.0,0.0,0.0,0.091583334,0.0,0.0,0.0,0.0,0.0,0.004041549,0.01920695,0.033990394,0.0,0.0,0.0,0.0,0.0,0.0
10249320,0.0,0.0,0.0,-0.0032869254,-0.0030915486,0.10925293,0.0,0.0,0.0,0.01429981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.77552,100.77551,4.123477,0.0,0.0,0.0,0.09150155,0.0,0.0,0.0,0.0,0.0,0.00031391892,0.014098285,0.026233848,0.0,0.0,0.0,0.0,0.0,0.0
