timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
74808238,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75816175,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76825217,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77829668,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78839860,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79843577,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80848077,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81848812,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82860843,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83861993,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84871260,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85877219,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86879404,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87884134,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88890763,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89900134,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90911702,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91920886,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92925985,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93935891,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94937160,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95937715,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96939950,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97945667,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98951096,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100958486,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101967124,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102967819,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103977650,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104978335,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105980236,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106984799,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107990806,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109997520,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111002483,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112012755,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113021524,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114031432,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115035454,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116037539,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117042399,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118052412,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119054391,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120064188,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121068753,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122069457,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123078640,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124079801,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126091403,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127101241,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128105439,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129106374,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130111086,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131117156,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132125169,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133136120,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134145762,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135151176,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136152519,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137157809,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138163452,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139167280,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140173684,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141180348,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142181521,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143183194,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144193254,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144479557,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145483240,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146488662,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147490241,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148499186,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149506308,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150513409,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151514960,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152519090,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153521704,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154531289,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155532798,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156543192,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157547404,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158556622,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159556840,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160559189,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161570082,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162574221,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163574370,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164583921,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166603443,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167607132,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168613836,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169616131,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170624147,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171628890,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172635102,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173636342,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174641162,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175642517,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176647356,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177657998,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178658940,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180663139,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181671462,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182675860,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183682307,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184687867,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185691910,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186700953,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187706811,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188708889,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189709852,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190710275,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191716123,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192726755,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194727570,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195735711,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196740166,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197740693,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198740780,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199746168,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200751711,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201760100,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201856746,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202866485,983103,2162719,3080255,0.0,0.0,15,1,0,0,21,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
