timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
85453500,0.30116877,0.028383795,0.12984091
85657204,0.2947968,0.027635163,0.1330377
85857569,0.29459763,0.029352779,0.13174544
86055864,0.30093718,0.029887017,0.13653786
86259104,0.30137068,0.025458058,0.13541082
86462957,0.29842192,0.028487682,0.13219334
86662784,0.2971192,0.029679907,0.13665396
86865466,0.30176124,0.028877243,0.13293438
87070261,0.2977968,0.02843682,0.13203834
87272666,0.29312503,0.028646206,0.13262242
87476752,0.3038593,0.026842538,0.13445817
87677767,0.29516423,0.027910478,0.13436234
87879023,0.29863715,0.028435081,0.13556214
88083061,0.28707594,0.02722822,0.13497192
88283883,0.2875006,0.023678817,0.13284926
88485459,0.29583582,0.029622272,0.13244297
88689201,0.30149472,0.027092142,0.1314029
88892575,0.2941403,0.022196714,0.13496795
89095045,0.29181063,0.030736769,0.13369872
89300021,0.2921262,0.029335035,0.13208874
89503144,0.29325777,0.024360292,0.13307166
89707441,0.29477715,0.030085461,0.1294518
89909500,0.2919427,0.027744832,0.13298008
90109473,0.2936773,0.026344538,0.13063896
90313529,0.2918452,0.029327927,0.13675123
90515813,0.29210475,0.02818033,0.12828356
90720545,0.2964818,0.02466902,0.1315028
90923027,0.2963969,0.030300297,0.13387468
91126653,0.2965885,0.029514633,0.1344025
91327169,0.28702536,0.02592216,0.13445666
91529559,0.29562747,0.028231392,0.13387525
91733409,0.29044703,0.02973434,0.13278335
91933338,0.2954201,0.02545042,0.1337637
92136395,0.29518825,0.027670573,0.1320704
92339014,0.3023254,0.029974716,0.13581114
92543412,0.29572403,0.026556809,0.13684914
92746407,0.29622838,0.028038213,0.14018813
92949458,0.2958032,0.027577471,0.13552439
93154039,0.29577655,0.026282888,0.13536927
93356595,0.29789686,0.025376655,0.13107745
93560553,0.29257318,0.028468847,0.13544555
93763041,0.29350337,0.025139198,0.13104005
93963097,0.30170932,0.026394146,0.12883769
94167014,0.29176903,0.028538756,0.13509811
94369420,0.29141217,0.028097255,0.13273981
94573985,0.29363307,0.024970733,0.13262096
94776563,0.29227665,0.030341122,0.1339426
94981525,0.295542,0.027846051,0.13315405
95183789,0.29838768,0.026498478,0.12968121
95387716,0.29891816,0.030125799,0.13311544
95590174,0.30139384,0.029172193,0.13537087
95791179,0.29375738,0.027260613,0.13891056
95993489,0.30007845,0.03074343,0.1365556
96198026,0.28668004,0.029547669,0.13338995
96400645,0.2995918,0.030389287,0.13138808
96604560,0.2983595,0.028840257,0.13594267
96805353,0.29411966,0.024751304,0.13381234
97007057,0.29164335,0.028771674,0.13613063
97211415,0.29565758,0.028718602,0.13646278
97411234,0.2897446,0.02660151,0.13257913
97613425,0.30098027,0.028120903,0.13494009
97817063,0.2962967,0.027812675,0.13199931
98019730,0.2997161,0.02652842,0.13354039
98220524,0.29877317,0.028140828,0.13233235
98422958,0.29771537,0.02865744,0.1330665
98627538,0.2918149,0.02455938,0.13523008
98830465,0.3025032,0.026864154,0.13755496
99034404,0.30001277,0.02887175,0.1343674
99234254,0.29595032,0.02736391,0.1361497
99436595,0.29202336,0.028055761,0.13011059
99636794,0.29614273,0.030314643,0.13170074
100853574,0.30443022,0.029187769,0.13869567
101056822,0.2989105,0.028198825,0.1345816
101259899,0.29267815,0.027245611,0.1353927
101463873,0.30380082,0.028734906,0.13048813
101663028,0.30224773,0.025770737,0.13590285
101866213,0.30245408,0.02635268,0.1334038
102071020,0.29616964,0.030045277,0.13765045
102272550,0.29028377,0.028596267,0.13852093
102478529,0.2985741,0.02462612,0.13614063
102679878,0.29846427,0.030736351,0.13263918
102882938,0.29982483,0.02956723,0.13448283
103083412,0.30403587,0.02355605,0.13030094
103283874,0.29629382,0.028438874,0.13525136
103485456,0.29310927,0.03156045,0.12916136
103685377,0.2985308,0.026686916,0.1332093
103889472,0.29216704,0.02865403,0.1361335
104088388,0.30401987,0.029745312,0.13114917
104291910,0.29912916,0.025204431,0.13720146
104495065,0.30019945,0.027955841,0.13397622
104698963,0.29841402,0.030104034,0.13117409
104902220,0.29930833,0.022282636,0.12930669
105106144,0.30140716,0.028824953,0.135112
105309502,0.29248792,0.02949793,0.13449588
105512750,0.29551545,0.02380562,0.1363377
105711779,0.29420382,0.029628279,0.13557045
105915819,0.29794288,0.02879273,0.13231573
106115794,0.29721454,0.025648631,0.1335479
106318176,0.29695725,0.029718976,0.13546179
106521440,0.29641262,0.02970984,0.1340052
106726233,0.29701504,0.028344125,0.13118042
106928599,0.29982844,0.030371929,0.13538487
107132559,0.2876737,0.026885128,0.13594219
107335810,0.2967185,0.028851293,0.13658352
107539818,0.2983042,0.02056532,0.13067918
107738785,0.28691635,0.021166304,0.13540415
107942343,0.29895923,0.030316908,0.12983312
108145387,0.29487017,0.027205074,0.13454846
109362793,0.29763737,0.03092386,0.12979728
109565938,0.29488295,0.020986855,0.13081324
109766357,0.29429096,0.029510166,0.12931618
109968601,0.29549268,0.029455096,0.1340613
110172990,0.2961098,0.020455189,0.1332847
110375912,0.29515865,0.029376231,0.13622944
110579727,0.2849271,0.029883726,0.1365601
110783139,0.28870863,0.020886105,0.13272904
110986139,0.28736672,0.023393355,0.12848799
111189994,0.29840314,0.030890068,0.13183303
111389983,0.2950886,0.025153978,0.13048491
111588956,0.2956857,0.024428528,0.13302042
111790977,0.29465234,0.031220874,0.13214399
111995892,0.2938788,0.027236588,0.13477942
112198907,0.29267228,0.023951467,0.13517602
112403207,0.2976145,0.029808922,0.13188861
112606388,0.28955087,0.02619855,0.12686867
112809497,0.28821024,0.02393202,0.1296513
113013514,0.28907338,0.029622383,0.1338526
113215822,0.29135096,0.028136414,0.13151576
113415771,0.2937802,0.02650911,0.13401987
113619957,0.28867984,0.028525777,0.13689858
113822600,0.29827598,0.02575695,0.1317483
114026399,0.29489574,0.026870864,0.13572776
114230495,0.29717082,0.025308449,0.13369727
114431784,0.29570484,0.02713747,0.12979984
114637428,0.29989412,0.029101528,0.13487156
114839915,0.29588416,0.028927244,0.13275033
115043148,0.29546434,0.026330577,0.13702482
115246905,0.29312703,0.02835053,0.13479804
115446760,0.29291958,0.02902649,0.13442248
115649576,0.29288846,0.027503366,0.13154152
115854448,0.2961774,0.028448658,0.13033472
116056674,0.29351196,0.029632302,0.13086078
116259861,0.28970292,0.02567847,0.13144146
116464612,0.29643577,0.028049309,0.12921396
116666984,0.29288375,0.028080652,0.13656855
116870936,0.29264554,0.028413957,0.1363516
117069992,0.295088,0.02986617,0.13532409
117273403,0.2902479,0.028137092,0.13246627
117477334,0.2913659,0.025850309,0.13404974
117680674,0.2849868,0.029896956,0.13291024
117885830,0.28987682,0.028786283,0.13148281
118087154,0.2906984,0.02754926,0.1354996
118292226,0.2920679,0.029032368,0.1379528
118494752,0.29732338,0.025600705,0.13687417
118694320,0.29394904,0.026428409,0.1336586
118897459,0.29151642,0.02945287,0.13533583
119101422,0.2876635,0.026914936,0.1312352
119303756,0.2807745,0.02547834,0.1301514
119508759,0.2900495,0.027383957,0.13212427
119710966,0.28663278,0.028380746,0.1327563
119915055,0.30067438,0.023525441,0.1365235
120114975,0.29939425,0.021940596,0.13635348
120317417,0.2985444,0.03056807,0.13538025
120521388,0.2949284,0.023485338,0.13317798
120720722,0.29174003,0.02010132,0.13621373
120924907,0.30161193,0.030530289,0.13287437
121126994,0.29647738,0.032210935,0.1329696
121331452,0.29915756,0.023028575,0.13297068
121534314,0.29693937,0.030809192,0.13419668
121737478,0.29228705,0.02917134,0.13455231
121941301,0.28929272,0.022108888,0.13059022
122141134,0.2923327,0.029019548,0.12947795
122343903,0.30206072,0.031465035,0.12794806
122547826,0.29878908,0.022334987,0.13501017
122747439,0.29387915,0.026449524,0.13475876
122950286,0.29109347,0.028207568,0.1351295
123153774,0.3012948,0.023725357,0.13352726
123357480,0.29342538,0.02505745,0.13399956
123560405,0.29388672,0.02874104,0.1373224
123764234,0.29654065,0.028084874,0.13185032
123964346,0.3007408,0.027206918,0.1320966
124167018,0.29408118,0.027384741,0.1328181
124370766,0.2956536,0.026996648,0.13546649
124570602,0.2920567,0.027275074,0.13881768
124773417,0.29533997,0.029375358,0.13364102
125995073,0.29025272,0.030322278,0.13161263
126195163,0.2955973,0.029162254,0.13752942
126397347,0.29356194,0.03134151,0.13714853
126601495,0.29326996,0.029291898,0.13731499
126804351,0.30184612,0.026659468,0.13314077
127007845,0.2997865,0.029485585,0.13546608
127211990,0.29941133,0.02982786,0.13019639
127414921,0.29203457,0.028319065,0.12824202
127615386,0.30149132,0.029727828,0.13279195
127817449,0.29481798,0.027703146,0.1368905
128021566,0.29932773,0.025563663,0.135464
128221379,0.29408965,0.02903456,0.13627905
128423776,0.29692495,0.027273346,0.13333337
128627065,0.30117166,0.026581354,0.13316633
128832421,0.29228628,0.028555492,0.13273646
129034296,0.29578024,0.03031568,0.138858
129238348,0.2977869,0.029672932,0.13653049
129440717,0.29905316,0.028756378,0.13903086
129645479,0.29159394,0.028257985,0.13562723
129847839,0.28801903,0.029690033,0.13534227
130047874,0.3027441,0.030754544,0.13175647
130251919,0.29944044,0.026998546,0.13246313
130454259,0.2892673,0.028123518,0.13256258
130658272,0.28876463,0.02855683,0.13262047
130861427,0.29101697,0.028745042,0.13414727
131065558,0.29745194,0.0285726,0.13429128
131267615,0.29553008,0.02813879,0.13429868
131671031,0.30348545,0.028635494,0.13520762
131870380,0.29238105,0.02942989,0.1334823
132074271,0.2929105,0.029888812,0.13124667
132278373,0.2982405,0.02655035,0.13229969
132480641,0.28842658,0.026013697,0.13396022
132686476,0.29800487,0.029810186,0.13737875
132888809,0.29196197,0.029237922,0.1368752
133090188,0.29853716,0.024450434,0.12968196
133295602,0.2964598,0.030839732,0.12929408
133498287,0.29385695,0.027502589,0.13534176
133702052,0.29265895,0.021998663,0.13706343
133902312,0.2909285,0.02821349,0.1368018
134104607,0.28858274,0.02805243,0.13515942
134308432,0.2926238,0.024813252,0.13263677
134511728,0.29517484,0.030219136,0.13833785
134716044,0.29693452,0.027946621,0.13317278
134918112,0.28713295,0.023849454,0.13237758
135122799,0.29894164,0.029228855,0.13206345
135326186,0.2969784,0.029692493,0.1312501
135528577,0.29113033,0.026384603,0.13194956
135728640,0.29015094,0.028813891,0.13550355
135932199,0.30029857,0.027950903,0.1372901
136135430,0.29508337,0.025502449,0.13443933
136339030,0.2915746,0.027056322,0.13317224
136543148,0.29432195,0.02919151,0.13443743
136745503,0.29746848,0.023035146,0.13118798
136949853,0.2958967,0.028181585,0.13111082
137152537,0.29879236,0.029320575,0.13215019
137351866,0.29370755,0.030796934,0.13428633
137556245,0.289161,0.028708616,0.13656186
137759050,0.29871583,0.02630822,0.13295631
137962763,0.29010883,0.02591244,0.13460164
138166261,0.28858107,0.029220425,0.13351206
138370258,0.29139,0.024012944,0.12892853
138573615,0.29646695,0.028653625,0.13063227
138776668,0.289691,0.029026994,0.12971772
