timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
19316422,0.2693043,0.03092641,0.12732884
19518356,0.26959565,0.03044176,0.12221597
19723279,0.2703667,0.030287059,0.12419293
19925916,0.29002073,0.026543092,0.12276899
20125959,0.27597886,0.024818663,0.12482391
20329927,0.27591166,0.031591702,0.12592578
20531986,0.27665567,0.034340452,0.12951656
20734370,0.2834334,0.02229597,0.1283747
20935226,0.28102037,0.029123802,0.122651875
21139955,0.27850282,0.033133667,0.12726815
21342420,0.27379334,0.023683941,0.12605807
21547221,0.27816364,0.028364528,0.1237202
21749198,0.2802295,0.03309312,0.12817805
21949773,0.27550218,0.027575536,0.13062914
22152087,0.2701106,0.02780347,0.12962042
22355317,0.2822535,0.031409837,0.12645745
22559790,0.27508068,0.030700134,0.12771834
22760044,0.28317145,0.028705481,0.12575206
22961600,0.28040254,0.031680733,0.12592293
23160888,0.27939942,0.032003492,0.12579593
23365648,0.28079566,0.026865015,0.1270097
23567384,0.2773363,0.031500753,0.12927751
23768077,0.2716934,0.032456968,0.12762897
23972555,0.27763316,0.030796165,0.13318674
24174391,0.27957958,0.03120632,0.12873305
24378994,0.27582833,0.031012958,0.12686586
24581703,0.26999125,0.02614062,0.1254884
24785544,0.28155783,0.030251369,0.12484109
24985648,0.2805388,0.032102764,0.12689596
25184348,0.27074507,0.031338036,0.12944967
25387338,0.2778054,0.030703655,0.12744145
25586516,0.2748846,0.028648302,0.12725814
25790766,0.2805508,0.028892515,0.12695462
25994999,0.28426802,0.031663503,0.12652108
26197655,0.27885026,0.027863331,0.1294749
26401783,0.28072003,0.030734126,0.123543896
26604038,0.2773866,0.029936971,0.1286185
26804790,0.27474448,0.03248643,0.13129298
27008029,0.27595022,0.028268307,0.12823443
27210378,0.27384165,0.031155176,0.12611234
27413569,0.27993798,0.030862357,0.12738612
27817743,0.2788983,0.029864043,0.13030465
28021651,0.27308095,0.029445436,0.12112843
28225223,0.28383648,0.031217901,0.12461234
28427169,0.28323442,0.030549398,0.1305705
28630459,0.2723514,0.029951906,0.12990077
28834724,0.2728343,0.0295897,0.12732902
29037698,0.27218637,0.028586822,0.12690039
29237673,0.27676326,0.02866753,0.12340787
29441584,0.277449,0.029938336,0.12141205
30857853,0.2833306,0.032231826,0.12292407
31060914,0.2798907,0.030721158,0.12500183
31259999,0.27113414,0.029163504,0.1262591
31463557,0.2761405,0.03020786,0.12636068
31664412,0.27803665,0.031038148,0.12981594
31866443,0.28152782,0.02956472,0.12846515
32070785,0.27421984,0.02982701,0.12348714
32273658,0.27598274,0.030030264,0.12541245
32476806,0.28201166,0.029918745,0.12614653
32680313,0.2763225,0.030471692,0.12753874
32883623,0.28244734,0.030948222,0.12425348
33083838,0.2756661,0.0296566,0.13289832
33286422,0.27851164,0.030991813,0.12987725
33490183,0.28011164,0.029056728,0.12795958
33690172,0.27892184,0.030240834,0.12704681
33892837,0.27506948,0.029641997,0.1234249
34096462,0.27589428,0.029592885,0.12803645
34300063,0.2729749,0.028605353,0.124061614
34503498,0.28092378,0.03104807,0.12344592
34706539,0.28240377,0.03115966,0.122681566
34911380,0.2697088,0.029290654,0.12879662
35113697,0.2753338,0.03057401,0.12989381
35313119,0.27656636,0.029218586,0.124584444
35516950,0.2760582,0.028762242,0.12511358
35720551,0.2760945,0.03077966,0.12424084
35924073,0.28074571,0.031954825,0.12607618
36126053,0.2797944,0.0300907,0.12325056
36330405,0.27989164,0.030541368,0.12595472
36533910,0.27678043,0.02926011,0.13134575
36737265,0.2756824,0.029509138,0.12714477
36937258,0.2684971,0.030936375,0.12675601
37139996,0.27258843,0.029328289,0.12493885
37340050,0.27507603,0.028945187,0.12809485
37544372,0.2687433,0.03061094,0.12474127
37746726,0.27775976,0.029289534,0.1245457
37950350,0.28034398,0.029870313,0.12801184
38153980,0.27071768,0.03028148,0.12945111
38356808,0.2716133,0.030597927,0.12943783
38556954,0.26482597,0.029119037,0.1275002
38761693,0.26949525,0.031400036,0.12668814
38963271,0.2698177,0.029981837,0.12781017
39166443,0.27205667,0.030054122,0.12487018
39366819,0.27476066,0.031912476,0.12703922
39569578,0.27730063,0.031025078,0.12762997
39773153,0.27175525,0.029968241,0.1259352
39976778,0.27839342,0.028165795,0.12693991
40180751,0.27065367,0.031766977,0.1258928
40383245,0.27202633,0.028570578,0.12670976
40587900,0.27285734,0.029588882,0.12540667
40788067,0.27444595,0.031035727,0.12623054
40989603,0.26887366,0.030010216,0.12761249
41189715,0.27178976,0.028593555,0.12852162
41393160,0.27824152,0.027917258,0.13260232
41596007,0.26925954,0.029798955,0.12506123
41800403,0.27658775,0.030929625,0.12523143
42003271,0.27725026,0.028896192,0.12565303
42207766,0.27562192,0.030331638,0.12383369
42409549,0.27180767,0.029794572,0.12524436
42613983,0.27122888,0.029014375,0.12668191
42818508,0.27570182,0.029499078,0.1301774
43016693,0.2764952,0.03157536,0.13238575
43220046,0.2736574,0.029975522,0.12713587
43423648,0.27248567,0.028819555,0.12525108
43627312,0.27624092,0.028037414,0.12628053
43830682,0.27066648,0.030832406,0.12678258
44033611,0.26742572,0.028835755,0.12655696
44237990,0.2688622,0.030332355,0.12388174
44440874,0.2713243,0.027437216,0.13141574
44641221,0.27308422,0.029528007,0.12414364
44840449,0.26366702,0.02897673,0.12680975
45043164,0.27733403,0.028753975,0.12610151
45246577,0.27635244,0.02866843,0.12379606
45451490,0.27591226,0.030333204,0.12744816
45653566,0.28291482,0.02814655,0.12434708
45857173,0.28942525,0.02676071,0.12653059
46059984,0.28099337,0.030148791,0.1263335
46264275,0.27611586,0.030242693,0.12774913
46467218,0.2806051,0.029898023,0.124418385
46671466,0.27781174,0.031524424,0.12419963
46871355,0.2738018,0.030396858,0.1217548
47073588,0.27702066,0.028115612,0.12138052
47277906,0.27582687,0.028935408,0.12324873
47481509,0.27463546,0.030754488,0.121798314
47684157,0.27197576,0.030177897,0.12524955
47887267,0.27059877,0.030997964,0.12188519
48092306,0.2811217,0.027957296,0.12693821
48294383,0.26722747,0.029766038,0.12728776
48498391,0.2705832,0.027569909,0.12329281
48698772,0.28379795,0.02967407,0.12465682
48901563,0.27796978,0.028678786,0.12626898
49104038,0.28058663,0.030258536,0.12756814
49308122,0.28322357,0.027991774,0.12790851
49511204,0.26984778,0.028438475,0.13005637
49715355,0.2777927,0.031212684,0.12948616
50931278,0.27046844,0.030411154,0.1289663
51134841,0.27569896,0.028497789,0.1254665
51338468,0.26212713,0.031215798,0.12501395
51541671,0.27504736,0.028845616,0.12105406
51745158,0.2732771,0.02862555,0.123873964
51945123,0.27514797,0.029205091,0.1253741
52149260,0.2724111,0.030424992,0.12524928
52351241,0.26976484,0.02933425,0.13130516
52551300,0.27245483,0.029234089,0.1294201
52754737,0.27395278,0.029035022,0.12711175
52957727,0.2832194,0.0287433,0.12391303
53162568,0.2758718,0.027748423,0.12762333
53364834,0.28276366,0.02976661,0.12515448
53567807,0.27943274,0.030497655,0.12769336
53768587,0.27885512,0.029864075,0.12772134
53971229,0.27963933,0.028751299,0.12621425
54175641,0.2766051,0.029513927,0.129845
54377568,0.27114537,0.02829346,0.12879314
54577661,0.28104505,0.026555678,0.12426131
54781825,0.27914158,0.029203016,0.12774047
54984130,0.26762083,0.029245142,0.1285441
55188397,0.27637577,0.026224975,0.12495884
55391282,0.26866734,0.030809544,0.13059051
55595541,0.28108278,0.029468438,0.13939115
55798468,0.2689141,0.023345385,0.14756802
55998707,0.27991316,0.0253664,0.15002456
56201208,0.26813516,0.023614122,0.14875896
56401366,0.24971277,0.025418108,0.15077835
56604027,0.29537213,0.026477259,0.15942724
56807536,0.31036437,0.024764769,0.15813947
57011297,0.27876344,0.023555081,0.15618896
57214436,0.26065022,0.02232937,0.15690088
57417930,0.2696585,0.024620233,0.16141161
57617973,0.2643403,0.025442135,0.18312214
57820756,0.27401623,0.02708038,0.19890669
58025021,0.26267448,0.026646145,0.19542384
58224575,0.28379977,0.025032159,0.19625482
58427256,0.27568942,0.02665594,0.19204876
58626542,0.2549302,0.028404485,0.19251119
58830681,0.31649366,0.024998737,0.20041329
59033944,0.3653453,0.028720465,0.20668441
59236889,0.2412023,0.021184303,0.23942041
59441268,0.25437,0.02506268,0.28434116
59644047,0.26433682,0.025710914,0.3273709
59847768,0.278632,0.024161205,0.36585718
60051257,0.27087602,0.025587434,0.36616468
60250812,0.26878366,0.025206512,0.41981825
60453770,0.28963748,0.02567434,0.42153457
60652851,0.25867957,0.02473671,0.42876458
60857615,0.26908755,0.02385277,0.43161365
61060025,0.33861184,0.024937639,0.5093701
61263589,0.28185457,0.021952175,0.58851486
61464787,0.2963758,0.020013597,0.6473953
61666475,0.274764,0.023567483,0.74386513
61870392,0.41342843,0.023187062,0.8539084
62070827,0.49768537,0.030431403,0.92934245
62272926,0.59095216,0.028460817,0.927504
62476102,0.5967235,0.021587463,0.93683493
62676007,0.5391555,0.026235536,0.93626463
62880378,0.4573365,0.023691356,0.9380711
63082386,0.3071105,0.025456773,0.93367183
63286791,0.3404229,0.023008913,0.9347241
63489586,0.2800227,0.027626228,0.92883277
63693683,0.27764153,0.024090055,0.9241015
63896120,0.4669013,0.02303178,0.9280702
64101600,0.3995027,0.020337813,0.9153842
64303637,0.41102594,0.026232144,0.91476923
64506630,0.2671391,0.023312978,0.9221531
65723250,0.9736242,0.030051952,0.87637544
65926821,0.8066605,0.04010745,0.8832739
66126983,0.48646292,0.03444679,0.8553928
66329746,1.0666708,0.029689876,0.84848666
66529684,0.80911195,0.040808205,0.83854485
66732950,1.1434876,0.03714692,0.8417102
66936190,0.4868796,0.035853375,0.8268911
67140349,0.31106025,0.036022197,0.8166433
67343340,0.40906698,0.021994988,0.7988849
67547658,0.3686064,0.024495909,0.78324527
67749687,0.5839494,0.031379156,0.778249
67954890,0.38863778,0.03784169,0.7784454
68156958,0.39268363,0.04273737,0.7774377
68360863,0.46426815,0.03984751,0.7738462
68561119,0.4199261,0.044782966,0.7620809
68764035,0.2659254,0.051426798,0.7558724
68966881,0.21544017,0.04885028,0.7481041
69170026,0.15961958,0.04886293,0.7405964
69373686,0.15005523,0.04518305,0.7400719
69577557,0.19480532,0.043160245,0.73624206
69780832,0.24481773,0.048955195,0.7271605
69984829,0.36793083,0.044652,0.71065813
70188061,0.5151241,0.040219955,0.72041905
70387494,0.46361026,0.032210656,0.7123766
70590536,0.32297722,0.02581208,0.7187114
70794969,0.26365897,0.033776008,0.7115599
70997713,0.285295,0.042767905,0.6940557
71201905,0.38782507,0.045036107,0.69983053
71404293,0.3612707,0.039496448,0.7009507
71608362,0.38356107,0.029950049,0.6853795
71811396,0.28577566,0.029211806,0.6928315
72010481,0.32869244,0.04077247,0.69007903
72214017,0.37700257,0.04268679,0.6798101
72414008,0.32461053,0.04663077,0.6711197
72617504,0.29485646,0.044213828,0.650626
72820113,0.25484556,0.03807718,0.649775
73024459,0.23312937,0.035023734,0.6360415
73227361,0.19932956,0.031963248,0.63752115
73431196,0.23475009,0.02483173,0.644873
73634208,0.4205211,0.03766583,0.63752073
73834165,0.3545794,0.045313537,0.6388613
74037041,0.3161099,0.043528028,0.63266766
74241638,0.21941032,0.033656873,0.6336362
74440423,0.25017905,0.038552485,0.6234698
74643349,0.3473371,0.03974744,0.63807714
74847238,0.31011117,0.039688986,0.6457383
75050446,0.2511612,0.038278922,0.63946605
75254816,0.22976469,0.038286947,0.64971083
75456973,0.2627175,0.041513503,0.64645934
75659242,0.24641715,0.03631678,0.6534216
75860190,0.24116082,0.04253314,0.65019953
76063594,0.28232503,0.05134456,0.64348096
76266545,0.31329632,0.053550094,0.6356353
76466595,0.35432637,0.05332671,0.6181908
76669766,0.3361402,0.043933686,0.62077653
76873523,0.2692232,0.043459456,0.61564857
77077147,0.20595855,0.03512528,0.6168766
77280387,0.35008088,0.036209658,0.61251634
77483316,0.38194227,0.042453784,0.61593556
77688119,0.33865663,0.041972946,0.62505853
77890599,0.33564734,0.03865021,0.6296389
78094775,0.2879556,0.039324906,0.6430934
78294889,0.3174046,0.043188214,0.6395178
78497558,0.38045123,0.039407976,0.64306056
78700165,0.37596747,0.03586836,0.6549786
78904820,0.40204692,0.035542395,0.65848136
79107315,0.2787753,0.034083672,0.6575092
79307440,0.29151165,0.03494737,0.66163856
79507759,0.22571994,0.035816256,0.6626603
79709703,0.26161575,0.04056838,0.66020125
79913506,0.29262823,0.045332927,0.65461737
80113345,0.3052683,0.048805814,0.64918125
80316206,0.36044538,0.04595987,0.6444552
80519892,0.4005545,0.044939734,0.635976
80718641,0.40864393,0.044101644,0.6306606
80922441,0.51251894,0.02697492,0.63133144
81122193,0.36075515,0.028997682,0.64385337
81324947,0.39115316,0.025518388,0.6531299
81530425,0.48190284,0.024123836,0.66863817
81732189,0.45130688,0.028006274,0.67568
81936609,0.36527976,0.03809901,0.67337656
82139259,0.38611668,0.046576545,0.66663176
82340146,0.37013638,0.044253886,0.6569826
82541801,0.4477846,0.054687954,0.6367395
82741983,0.5454229,0.057616778,0.615831
82940901,0.5140636,0.05690422,0.601539
83751270,0.5219855,0.026814455,0.5885915
83953722,0.4501099,0.023900859,0.59321743
84156962,0.36086437,0.02854819,0.59785926
84361365,0.3916827,0.03713531,0.5930584
84564051,0.3261262,0.042647894,0.59319377
84767975,0.31915024,0.041069493,0.58433557
84968722,0.56818074,0.03359906,0.58162117
85170545,0.52449656,0.041457105,0.5724682
85374558,0.61792237,0.048536338,0.57391876
85574339,0.5117948,0.045562632,0.5659694
85776973,0.45706,0.04842523,0.5614049
85980775,0.37283134,0.038145978,0.5614171
86184073,0.2929149,0.032979004,0.5631249
86387894,0.25797537,0.034668572,0.57676816
86590483,0.21198158,0.037727643,0.57973254
86794811,0.24093664,0.03172098,0.58225995
86994986,0.27825892,0.021818237,0.58049166
87197053,0.31222504,0.0340703,0.5759327
87400216,0.20805487,0.042215414,0.56636155
87600116,0.2805209,0.038172655,0.5602402
87804089,0.231355,0.03196157,0.55587447
88006558,0.2995548,0.036164872,0.54884523
88209948,0.3011108,0.03609323,0.5483625
88413733,0.28848043,0.027171202,0.57230705
88617731,0.43746087,0.025623934,0.5759804
88821000,0.31652063,0.024969868,0.5820637
89024886,0.29163167,0.035959437,0.5774919
89227800,0.23288034,0.039200973,0.575759
89427554,0.114356995,0.041444298,0.572834
89630537,0.21655063,0.039875925,0.5645125
89834335,0.18311863,0.04078984,0.5606936
90037938,0.41642314,0.038751975,0.557686
90240994,0.41044337,0.03531248,0.55057955
90445374,0.33389094,0.033123553,0.5559995
90647431,0.3441973,0.025117416,0.57340753
90849247,0.32906684,0.0279141,0.56621546
91050550,0.15141922,0.041547064,0.56852543
91254416,0.18843287,0.043866694,0.5494812
91454885,0.18025506,0.046197798,0.54622626
91657406,0.22899675,0.039135966,0.53635865
91860223,0.2213082,0.0319007,0.529776
92063573,0.2518166,0.02034753,0.5402866
92267330,0.33447054,0.034966815,0.54360044
92467624,0.21762003,0.040087715,0.54126877
92669736,0.2954788,0.047917504,0.5273324
92873982,0.23482037,0.034342293,0.5215874
93077340,0.28293404,0.031753935,0.5164773
93280416,0.3518413,0.023743434,0.51987994
93483331,0.26872945,0.021059832,0.51869935
93683254,0.28507048,0.037050173,0.5319825
93886600,0.32881525,0.042229455,0.53876436
94091781,0.33088237,0.03000539,0.5408596
94293674,0.36600292,0.02542893,0.5468625
94497336,0.34658223,0.033710543,0.55431986
94700107,0.31913832,0.02534814,0.57022494
94903404,0.41597545,0.041095976,0.57885563
95107664,0.20088059,0.04270868,0.5823521
95307290,0.28209436,0.04001666,0.59635955
95509802,0.1019364,0.037264694,0.59110105
95709627,0.3409332,0.033820357,0.5837369
95913617,0.22165932,0.03162279,0.5880488
96116116,0.36451182,0.033489656,0.5873775
96320760,0.31509274,0.035817135,0.5986456
96523515,0.24950999,0.041271146,0.59494406
96727324,0.32386875,0.04478465,0.5954629
96927446,0.47018218,0.04501553,0.59562975
97736107,0.25440338,0.030668896,0.6146507
97940396,0.22680959,0.036368497,0.6184809
98143689,0.17660883,0.032933615,0.6290327
98346563,0.24330914,0.022590784,0.6389502
98549977,0.36446756,0.02627608,0.65043366
98750022,0.24969772,0.02877528,0.64459383
98952117,0.26491746,0.029848848,0.6399663
99157688,0.32239917,0.045193534,0.64067805
99359370,0.19518062,0.047478277,0.6359479
99563982,0.21478234,0.051426657,0.62954473
99763163,0.3908524,0.049525034,0.6333286
99965804,0.24911323,0.0476338,0.6320916
100170442,0.24949187,0.041966353,0.6334887
100373015,0.35327905,0.04181915,0.6240974
100576298,0.31566632,0.030821582,0.62705004
100780018,0.3715106,0.038848586,0.6307284
100982558,0.39997673,0.031947173,0.64096856
101187244,0.3145504,0.026044952,0.64981014
101389820,0.38238844,0.02605174,0.66331154
101591327,0.43794677,0.029585924,0.67744684
101793056,0.21503603,0.036842436,0.68221134
101997333,0.39739227,0.038727164,0.66758597
102199276,0.51918,0.04483126,0.66112584
102404458,0.5057345,0.047879457,0.65975016
102606767,0.16348463,0.047982678,0.64873874
102810172,0.2354216,0.04931893,0.6401679
103012362,0.3998544,0.052317932,0.6395602
103212883,0.24333343,0.041382395,0.62713987
103412970,0.41446212,0.032247063,0.6267631
104221790,0.35469717,0.041540444,0.6389124
104426517,0.5177263,0.036058772,0.6413175
104628931,0.29331863,0.036236648,0.6464885
104832767,0.3998587,0.035113174,0.6530785
105036076,0.23348683,0.045675892,0.6517388
105239634,0.42723677,0.047005873,0.64606
105442583,0.37075588,0.05140456,0.6349135
105646140,0.14509043,0.05264848,0.6316466
105847334,0.45498243,0.04937134,0.6318859
106048922,0.2586626,0.04463042,0.6271192
106252252,0.36601037,0.0396987,0.6215115
106456886,0.2771063,0.02631618,0.614596
106659249,0.4885819,0.03239838,0.6216422
106863252,0.2585604,0.041977134,0.6151576
107066693,0.39722943,0.043414935,0.61565423
107267091,0.28660706,0.04292467,0.6062561
107468940,0.3215442,0.04276006,0.61078763
107668958,0.35204676,0.04123938,0.62091935
107873533,0.3062704,0.035322748,0.6211493
108075294,0.28730944,0.035431117,0.61626416
108279614,0.19039737,0.030630613,0.5403999
108482150,0.14618956,0.024129324,0.21896045
108685729,0.21206208,0.02530574,0.13513239
108889247,0.26102775,0.031053744,0.13010281
109092006,0.3007082,0.033237454,0.13519134
109292103,0.23941319,0.03813812,0.13190798
109495529,0.28361234,0.0392916,0.12842236
109698353,0.29844186,0.035700932,0.13770293
109898465,0.23527732,0.027896037,0.14623663
110103203,0.2002699,0.026675586,0.14854032
110304782,0.22470483,0.024969755,0.16797166
110507181,0.24066994,0.016750138,0.22318906
110707994,0.24639834,0.017176999,0.2857083
110912313,0.27418005,0.038654454,0.28571463
111114518,0.2895609,0.051944986,0.31504714
111319102,0.2773425,0.03922117,0.35947147
111522482,0.24311529,0.026299294,0.35896155
111725031,0.2514847,0.023471683,0.35437825
111927378,0.27698725,0.021659786,0.35014957
112128166,0.27086377,0.019963456,0.3523025
112331947,0.31517696,0.02775951,0.36184096
112535286,0.26201835,0.033036426,0.35481203
112739155,0.30532175,0.036176577,0.36018726
112939172,0.36327052,0.04696105,0.35394755
113140869,0.35884154,0.03882961,0.35106856
113345980,0.31224766,0.03548241,0.34934005
113548044,0.29473603,0.03785844,0.34781826
113751786,0.2992774,0.03674788,0.33169392
113952562,0.19899346,0.030624295,0.3259803
114151249,0.21729627,0.028613176,0.32935303
114353915,0.27826235,0.02454383,0.32347703
114554053,0.2942227,0.026023054,0.32279938
114757004,0.34563473,0.029134164,0.3261872
114960221,0.2821356,0.02725639,0.3276049
115163773,0.24227628,0.025903529,0.32682568
115367405,0.2686608,0.025458422,0.3267142
115571330,0.27709618,0.03132743,0.34695286
115773661,0.27583888,0.03742128,0.3712216
115973810,0.30275273,0.052069355,0.33733413
116177513,0.24274494,0.051245537,0.3224859
116377225,0.21839976,0.0481981,0.32850873
116579289,0.2920675,0.035414744,0.39281565
116779391,0.18816161,0.02949942,0.44465438
116982817,0.1944706,0.037653886,0.45620012
117185900,0.27793458,0.0386297,0.44153595
117390854,0.24395274,0.034407612,0.4367516
117592931,0.2265188,0.033440303,0.43341032
117797253,0.25159484,0.022617454,0.44293627
117999639,0.38871548,0.0239713,0.43497136
118606998,0.2924512,0.040208794,0.42353544
118806058,0.3384999,0.04247768,0.40997204
119008948,0.39037105,0.042709567,0.40817523
119212777,0.18762904,0.039608765,0.4075186
119415407,0.15409797,0.032300398,0.41514698
119619738,0.48231506,0.03644023,0.4032822
119822618,0.34200424,0.04899246,0.41594493
120027241,0.38867268,0.04887035,0.47062045
120229678,0.242318,0.05892322,0.45462108
120433553,0.28067538,0.046331797,0.42812708
120636062,0.7201287,0.04147262,0.45866606
120836044,0.36788934,0.025001852,0.47269762
121039622,0.44822124,0.028219378,0.47911975
121243430,0.38812807,0.033029296,0.48116267
121445690,0.50832504,0.023532467,0.48478493
121649968,0.31113347,0.024924146,0.50034636
121849980,0.50617373,0.03328542,0.5031215
122052143,0.2611412,0.03538357,0.50630033
122257105,0.2537762,0.036797117,0.51625407
122459413,0.29245266,0.031845212,0.51297843
122659361,0.66558576,0.024717875,0.5304645
122865735,0.33558235,0.027978547,0.54113865
123066023,0.29165578,0.038922198,0.5417107
123268881,0.42639348,0.035825133,0.53055394
123472488,0.25064537,0.030080883,0.52537537
123676178,0.29479522,0.028360557,0.6266597
123880263,0.31292337,0.029817551,0.6408611
124080330,0.39280018,0.02499127,0.64533854
124282556,0.40577585,0.025268152,0.64983225
124485768,0.4208581,0.024184687,0.6524097
125498514,0.31419313,0.070713915,0.630429
125702808,0.17621006,0.04710923,0.6494158
125905980,0.30400813,0.04643739,0.65109855
126108990,0.17381987,0.012575344,0.6494264
126313035,0.30183968,0.015669065,0.64329916
126516245,0.26935267,0.017423013,0.6370507
126719333,0.3398241,0.021893412,0.6307185
126918484,0.299133,0.02207384,0.6448207
127122961,0.28445858,0.031378098,0.6441743
127529505,0.3568361,0.040847246,0.63305724
127732057,0.37171504,0.035185333,0.6220954
127936418,0.3242069,0.055223238,0.61239326
128342500,0.2687869,0.06862228,0.56711906
128542603,0.3840643,0.047842868,0.5834176
128746657,0.25018486,0.026027374,0.60503227
128945657,0.30274174,0.03465114,0.6121129
129148904,0.31912032,0.04137975,0.61784697
129353101,0.37981147,0.044093065,0.6354595
129555326,0.47496,0.025823765,0.6592279
129757740,0.4860181,0.054692965,0.6603341
129963239,0.39002836,0.05275376,0.6395859
130165831,0.30154806,0.0491445,0.6179581
130370898,0.27209103,0.04610024,0.60977995
130569652,0.25918308,0.03713667,0.6079416
130772111,0.31593484,0.030183146,0.6195492
130975974,0.23477663,0.022180185,0.62738705
131175606,0.26286557,0.022959167,0.6417573
131378795,0.16600604,0.036872804,0.6530548
131581707,0.27142623,0.036106035,0.63915735
131785206,0.28298864,0.031043943,0.6298671
131988851,0.37802634,0.03661011,0.6326485
132192428,0.36237702,0.03555687,0.62771034
132395340,0.27142787,0.033973835,0.62774324
132599940,0.25240123,0.02439374,0.62643665
132799923,0.3886027,0.024311204,0.63089925
133001989,0.30785948,0.04037584,0.63861686
133201758,0.20470463,0.043859378,0.6294385
133405025,0.20027192,0.04889964,0.6187041
133608396,0.3074454,0.05011584,0.6145378
133811269,0.25650266,0.04850564,0.6138079
134015937,0.15608703,0.048432615,0.6147758
134218514,0.25935268,0.04721595,0.61091965
134421654,0.35683653,0.03748504,0.6128096
134621871,0.28388205,0.034659546,0.61853015
134824878,0.4586444,0.033772077,0.61629105
135028419,0.485228,0.031141112,0.61586773
135231500,0.3339175,0.040720128,0.6075128
135431390,0.28703672,0.050984573,0.5887642
135634762,0.45414585,0.049916413,0.5835441
135837676,0.350679,0.04834682,0.578173
136039371,0.15653072,0.04590892,0.5353041
136241201,0.3762205,0.040639736,0.3655828
136444225,0.23521204,0.040851496,0.3190151
136648574,0.25752372,0.038256895,0.27763066
136851275,0.34582335,0.03703029,0.27588394
137055182,0.46269873,0.043303665,0.2525007
137257980,0.51413476,0.04782481,0.25355834
137458175,0.46208423,0.047027025,0.24914432
137661120,0.4559758,0.04349304,0.23452209
137865069,0.50607723,0.044207506,0.22648688
138067519,0.52384156,0.039947473,0.2228464
138271645,0.48831472,0.032949004,0.2210938
138474592,0.57312626,0.03925109,0.21230988
138678289,0.50630635,0.048880704,0.27521688
138880920,0.62440693,0.050165106,0.31170103
139080838,0.40921238,0.04054544,0.30895174
