timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
460976944,inf,0,0,1,0,0
461994166,inf,0,0,1,0,0
463009057,inf,0,0,1,0,0
464024139,inf,0,0,1,0,0
465039111,inf,0,0,1,0,0
466050782,inf,0,0,1,0,0
468073397,inf,0,0,1,0,0
469082166,inf,0,0,1,0,0
470092081,inf,0,0,1,0,0
472114052,inf,0,0,1,0,0
473126856,inf,0,0,1,0,0
474133064,inf,0,0,1,0,0
475144718,inf,0,0,1,0,0
476159270,inf,0,0,1,0,0
477170183,inf,0,0,1,0,0
478186052,inf,0,0,1,0,0
479192619,inf,0,0,1,0,0
480202175,inf,0,0,1,0,0
481209187,inf,0,0,1,0,0
482223924,inf,0,0,1,0,0
483237075,inf,0,0,1,0,0
484245719,inf,0,0,1,0,0
485260063,inf,0,0,1,0,0
486271227,inf,0,0,1,0,0
487281641,inf,0,0,1,0,0
488299192,inf,0,0,1,0,0
489313478,inf,0,0,1,0,0
490334052,inf,0,0,1,0,0
491345382,inf,0,0,1,0,0
492360052,inf,0,0,1,0,0
493364290,inf,0,0,1,0,0
494378057,inf,0,0,1,0,0
495392052,inf,0,0,1,0,0
497413092,inf,0,0,1,0,0
498425256,inf,0,0,1,0,0
499435132,inf,0,0,1,0,0
500440096,inf,0,0,1,0,0
501452542,inf,0,0,1,0,0
502462793,inf,0,0,1,0,0
503477093,inf,0,0,1,0,0
504486052,inf,0,0,1,0,0
505495114,inf,0,0,1,0,0
506504052,inf,0,0,1,0,0
507521052,inf,0,0,1,0,0
508532249,inf,0,0,1,0,0
509546405,inf,0,0,1,0,0
510557093,inf,0,0,1,0,0
511571977,inf,0,0,1,0,0
512579149,inf,0,0,1,0,0
513591355,inf,0,0,1,0,0
514600056,inf,0,0,1,0,0
515611437,inf,0,0,1,0,0
516630052,inf,0,0,1,0,0
517642142,inf,0,0,1,0,0
518656457,inf,0,0,1,0,0
519671267,inf,0,0,1,0,0
520681235,inf,0,0,1,0,0
521695129,inf,0,0,1,0,0
522705052,inf,0,0,1,0,0
523715279,inf,0,0,1,0,0
524728352,inf,0,0,1,0,0
525742530,inf,0,0,1,0,0
526750092,inf,0,0,1,0,0
527761608,inf,0,0,1,0,0
528766830,inf,0,0,1,0,0
529776056,inf,0,0,1,0,0
531793536,inf,0,0,1,0,0
532794510,inf,0,0,1,0,0
533809078,inf,0,0,1,0,0
534822054,inf,0,0,1,0,0
535839172,inf,0,0,1,0,0
536847133,inf,0,0,1,0,0
537854052,inf,0,0,1,0,0
