timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
5497063,-1.6098357,-1.6231583,14.48,1.0
5508545,-1.6157314,-1.6291226,14.49,1.0
5520101,-1.6205597,-1.6338812,14.46,1.0
5531944,-1.6237037,-1.637161,14.49,1.0
5543227,-1.6242095,-1.6376427,14.48,1.0
5554150,-1.621367,-1.6348882,14.525,1.0
5565931,-1.6152645,-1.628597,14.485,1.0
5578154,-1.6078602,-1.6211716,14.505,1.0
5589910,-1.6003169,-1.6135798,14.509999,1.0
5602050,-1.5925937,-1.6057272,14.474999,1.0
5613117,-1.5842673,-1.5973358,14.485,1.0
5624881,-1.5760728,-1.5891988,14.509999,1.0
5637097,-1.568753,-1.5817492,14.485,1.0
5649098,-1.5629944,-1.575909,14.49,1.0
5660054,-1.5591639,-1.5720239,14.469999,1.0
5671761,-1.5571988,-1.570062,14.48,1.0
5682155,-1.5574932,-1.5703589,14.48,1.0
5693936,-1.5608326,-1.5737567,14.5,1.0
5707671,-1.5666052,-1.5795599,14.485,1.0
5718035,-1.573561,-1.5865834,14.48,1.0
5728993,-1.5811568,-1.5942421,14.48,1.0
5740044,-1.5901548,-1.6031941,14.46,1.0
5752024,-1.6017733,-1.6150646,14.509999,1.0
5763908,-1.6151118,-1.628437,14.48,1.0
5776007,-1.6290594,-1.6425996,14.514999,1.0
5787310,-1.6415931,-1.6552231,14.509999,1.0
5797975,-1.6517477,-1.6654375,14.49,1.0
5809108,-1.6595719,-1.6733704,14.505,1.0
5820803,-1.6652727,-1.6790456,14.48,1.0
5832926,-1.6692193,-1.6829448,14.469999,1.0
5844952,-1.6719623,-1.6859117,14.53,1.0
5855993,-1.6733485,-1.6872799,14.5199995,1.0
5867266,-1.6737416,-1.6875882,14.49,1.0
5878970,-1.6732734,-1.6871897,14.514999,1.0
5890703,-1.6715422,-1.6854526,14.514999,1.0
5900879,-1.6686958,-1.6826117,14.525,1.0
5911994,-1.6650106,-1.678852,14.509999,1.0
5923922,-1.6605929,-1.6743455,14.495,1.0
5935225,-1.6553153,-1.669047,14.5,1.0
5947525,-1.6489488,-1.6625866,14.48,1.0
5959111,-1.6415458,-1.6551799,14.5,1.0
5971241,-1.6331528,-1.6466472,14.49,1.0
5983116,-1.624734,-1.6382592,14.505,1.0
5995244,-1.6168482,-1.630322,14.509999,1.0
6006000,-1.6096683,-1.6230822,14.509999,1.0
6018459,-1.6027749,-1.616163,14.53,1.0
6028973,-1.5962114,-1.609449,14.49,1.0
6040024,-1.5910666,-1.6043372,14.5199995,1.0
6051213,-1.5877666,-1.600982,14.509999,1.0
6063156,-1.5859883,-1.5991046,14.5,1.0
6074700,-1.5850866,-1.59821,14.485,1.0
6085142,-1.5846274,-1.5978881,14.53,1.0
6096017,-1.5840234,-1.5972096,14.505,1.0
6108072,-1.5827011,-1.5958282,14.505,1.0
6119159,-1.5799727,-1.5931573,14.505,1.0
6130843,-1.575341,-1.5882925,14.474999,1.0
6143263,-1.5703809,-1.5833879,14.509999,1.0
6155288,-1.5655677,-1.5785412,14.495,1.0
6167244,-1.560746,-1.5736248,14.474999,1.0
6178414,-1.5559664,-1.5688918,14.495,1.0
6189200,-1.5512304,-1.5641574,14.509999,1.0
6199994,-1.5465636,-1.5593345,14.49,1.0
6212009,-1.541527,-1.5542437,14.465,1.0
6223237,-1.5341879,-1.5469033,14.49,1.0
6235784,-1.5233091,-1.5359343,14.49,1.0
6247214,-1.5094333,-1.5219053,14.49,1.0
6258599,-1.4938877,-1.5061755,14.46,1.0
6270045,-1.4783783,-1.4905795,14.469999,1.0
6281628,-1.4649478,-1.4770766,14.485,1.0
6292448,-1.4555037,-1.4675269,14.48,1.0
6303246,-1.4508142,-1.4629405,14.53,1.0
6316284,-1.4504436,-1.4624069,14.469999,1.0
6327232,-1.4546356,-1.4666843,14.49,1.0
6340441,-1.4622188,-1.4743042,14.5,1.0
6351246,-1.4719424,-1.4841387,14.48,1.0
6362393,-1.4820346,-1.4943382,14.495,1.0
6374222,-1.4911975,-1.5035119,14.469999,1.0
6386454,-1.4989623,-1.5114081,14.509999,1.0
6397938,-1.5050634,-1.5175827,14.509999,1.0
6410694,-1.5099812,-1.5225636,14.53,1.0
6421145,-1.5140364,-1.5265465,14.49,1.0
6433599,-1.5167552,-1.5293949,14.509999,1.0
6444377,-1.5161343,-1.5286393,14.469999,1.0
6456852,-1.5126939,-1.5251741,14.48,1.0
6467486,-1.508703,-1.5211105,14.465,1.0
6478445,-1.505824,-1.51821,14.46,1.0
6489599,-1.504473,-1.5169193,14.49,1.0
6501404,-1.5047803,-1.5172368,14.49,1.0
6513631,-1.5065545,-1.5189071,14.445,1.0
6524991,-1.5096223,-1.5220731,14.49,1.0
6536872,-1.513511,-1.5260962,14.5199995,1.0
6547223,-1.5177473,-1.5303322,14.495,1.0
6558397,-1.5222548,-1.534917,14.509999,1.0
6570060,-1.526439,-1.5390805,14.495,1.0
6582351,-1.5298315,-1.542513,14.485,1.0
6594383,-1.5321895,-1.5449054,14.505,1.0
6606510,-1.5337199,-1.5464888,14.5199995,1.0
6619106,-1.5347192,-1.5474157,14.49,1.0
6630306,-1.5356437,-1.5482906,14.46,1.0
6642957,-1.5364748,-1.5490994,14.455,1.0
6654347,-1.537906,-1.5507177,14.5199995,1.0
6665511,-1.5401648,-1.552874,14.474999,1.0
6676291,-1.5435094,-1.5562168,14.469999,1.0
6688094,-1.5472636,-1.5599955,14.485,1.0
6699536,-1.5504793,-1.5633057,14.509999,1.0
6710192,-1.5520808,-1.5649503,14.495,1.0
6721111,-1.55127,-1.5640979,14.485,1.0
6733609,-1.547708,-1.5605414,14.495,1.0
6744685,-1.5412862,-1.5540934,14.505,1.0
6755597,-1.533265,-1.545915,14.48,1.0
6767947,-1.5261282,-1.5388459,14.509999,1.0
6779584,-1.520307,-1.5328332,14.465,1.0
6792230,-1.5160481,-1.5286056,14.49,1.0
6803516,-1.5134803,-1.5260165,14.49,1.0
6813915,-1.5133632,-1.5258434,14.474999,1.0
6826696,-1.515295,-1.5278693,14.49,1.0
6838306,-1.5175711,-1.5302707,14.53,1.0
6849919,-1.519281,-1.5318576,14.49,1.0
6861899,-1.5209098,-1.5336429,14.535,1.0
6873918,-1.5220824,-1.5347875,14.514999,1.0
6886051,-1.5231857,-1.5357798,14.469999,1.0
6897118,-1.5251405,-1.537748,14.495,1.0
6908923,-1.5285274,-1.5412644,14.53,1.0
6921136,-1.5327637,-1.5452597,14.429999,1.0
6933593,-1.5386794,-1.5514393,14.509999,1.0
6944909,-1.5459242,-1.5586516,14.469999,1.0
6957008,-1.554489,-1.5673507,14.505,1.0
6968921,-1.5642179,-1.5772133,14.509999,1.0
6980930,-1.5746616,-1.5876886,14.49,1.0
6992830,-1.5846968,-1.5978705,14.509999,1.0
7005372,-1.59343,-1.6066322,14.5,1.0
7017020,-1.6007429,-1.6139976,14.5,1.0
7028645,-1.605894,-1.6190928,14.465,1.0
7040033,-1.608908,-1.6221702,14.469999,1.0
7052033,-1.610634,-1.6239631,14.48,1.0
7063500,-1.6113362,-1.6247663,14.505,1.0
7073940,-1.6096529,-1.623097,14.514999,1.0
7085649,-1.6048515,-1.6181824,14.514999,1.0
7097097,-1.5977833,-1.6111342,14.5199995,1.0
7108557,-1.5888748,-1.6020671,14.509999,1.0
7119138,-1.5792688,-1.5923814,14.509999,1.0
7129929,-1.5697715,-1.5826952,14.469999,1.0
7141902,-1.5613215,-1.5741756,14.469999,1.0
7153415,-1.5544893,-1.5674038,14.509999,1.0
7164179,-1.5488969,-1.5616972,14.485,1.0
7176065,-1.543861,-1.5566566,14.49,1.0
7187609,-1.5386219,-1.5515133,14.53,1.0
7198050,-1.5327886,-1.5454544,14.469999,1.0
