timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
2996117,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3473212,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474462,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479227,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6481404,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489121,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413543,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414406,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10424125,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430001,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12435159,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13443444,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14453695,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16464117,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17473923,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18483589,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19485386,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20498211,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21499946,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22506160,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23513125,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24515471,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25516042,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26522032,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28539342,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29541091,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31551904,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32556386,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33560138,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34569194,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35576792,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36586596,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37593117,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38600451,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39607121,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40613088,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41617875,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42618521,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43620098,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44620430,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45621922,983103,2162719,983103,0.0,0.0,15,1,0,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
