timestamp,load,ram_usage
2678661,0.784211,0.47104403
3678192,0.63490707,0.87873846
4678349,0.39743203,0.8837684
5679346,0.40576452,0.88308865
6680998,0.44392926,0.8871669
7682187,0.4079346,0.8871669
8685141,0.4529342,0.87846655
9687255,0.553993,0.8789424
10688256,0.5633079,0.8768352
11689235,0.56646,0.8768352
12690195,0.5680162,0.8999456
13692146,0.56102395,0.9008972
14692125,0.5675471,0.9008972
16693120,0.55986834,0.90415984
17694470,0.5689951,0.90415984
18694858,0.5677391,0.90415984
19696950,0.57192105,0.90415984
20698736,0.565824,0.90415984
21699223,0.56297976,0.90415984
22700126,0.572101,0.90415984
23702436,0.5648079,0.90415984
24703276,0.5676918,0.90415984
25704166,0.56829095,0.90415984
26704878,0.5639399,0.90415984
27707894,0.55876267,0.90415984
28708266,0.5596959,0.90415984
30710309,0.5253167,0.90415984
31713160,0.57047975,0.90415984
32714457,0.56222415,0.90415984
33714679,0.5678216,0.90415984
34715218,0.56653786,0.90415984
35716881,0.56453407,0.90415984
36719399,0.56588596,0.90415984
37720609,0.5691968,0.90415984
38721986,0.5653038,0.90415984
39723239,0.5691899,0.90415984
40724233,0.5668404,0.90415984
41725387,0.56725067,0.90415984
42727878,0.56837755,0.90415984
43728586,0.56453156,0.90415984
44730823,0.56518817,0.90415984
45731424,0.56482846,0.90415984
46732162,0.5702436,0.90415984
47733226,0.5673549,0.90415984
48734432,0.5648637,0.90415984
49735260,0.57322645,0.90415984
51739483,0.55932736,0.90415984
52740591,0.5704754,0.90415984
53741574,0.56792045,0.90415984
54742023,0.570341,0.90415984
55743259,0.56906354,0.90415984
56744889,0.56780005,0.90415984
57745819,0.565055,0.90415984
58746797,0.5647392,0.90415984
59747747,0.56979764,0.90415984
60749344,0.5725946,0.9050435
61751897,0.568127,0.9050435
62753224,0.57232165,0.9050435
63754551,0.5652157,0.9050435
65756395,0.5529938,0.9055193
66757868,0.5795369,0.9055193
67758341,0.5883539,0.9055193
68760189,0.58729273,0.9055193
69762949,0.58320034,0.9055193
70763232,0.58796847,0.9055193
71763694,0.59434557,0.9055193
72764859,0.5804159,0.9055193
73765927,0.5848214,0.9055193
74765121,0.5882939,0.9055193
75766364,0.5800344,0.9055193
76767438,0.58777475,0.9055193
77767585,0.5867388,0.9055193
78769875,0.58248854,0.9055193
79770349,0.58811593,0.9055193
80772338,0.5840908,0.9055193
81773283,0.58340204,0.9055193
82773695,0.5869194,0.9055193
83773368,0.55540013,0.9055193
84777385,0.57615006,0.9055193
85777145,0.5791743,0.9055193
86779554,0.576267,0.9055193
87780254,0.5770831,0.9055193
88781937,0.5747274,0.9055193
89783416,0.5850412,0.9055193
90784381,0.59195817,0.9055193
91785803,0.58179736,0.9055193
92786810,0.5905051,0.9055193
93788169,0.59022677,0.9055193
94789179,0.588051,0.9055193
95790303,0.57555234,0.9055193
96792045,0.5899129,0.9055193
97792807,0.5508361,0.9055193
98793258,0.5844878,0.9055193
99795507,0.58469296,0.9055193
100796416,0.59026825,0.9055193
101797756,0.58634806,0.9055193
102798561,0.5828086,0.9055193
104802001,0.5694404,0.9055193
105802981,0.5868238,0.9055193
106804414,0.5833876,0.9055193
107804791,0.5879921,0.9055193
108804179,0.5890349,0.9055193
109805136,0.5843898,0.9055193
110808696,0.59828615,0.9055193
111809823,0.58810794,0.9055193
112811455,0.569095,0.9055193
113812155,0.57772815,0.9055193
114813344,0.56643957,0.9055193
115814373,0.58289015,0.9055193
116816891,0.58768916,0.9055193
117817250,0.5817504,0.9055193
118818190,0.561474,0.9055193
119820349,0.58874786,0.9055193
120820382,0.587299,0.9055193
121821176,0.58282906,0.9055193
122824879,0.5900799,0.9055193
123824894,0.58737195,0.9055193
125827300,0.5576611,0.9055193
126828308,0.5916391,0.9055193
127828862,0.58182853,0.9055193
128830380,0.58312315,0.9055193
129831310,0.58557045,0.9055193
130833759,0.58759,0.9055193
131833827,0.58575255,0.9055193
132834829,0.5846241,0.9055193
133836149,0.581952,0.9055193
134837732,0.5839883,0.9055193
135838765,0.58749926,0.9055193
136840364,0.58741593,0.9055193
137841714,0.580515,0.9055193
138842727,0.584604,0.9055193
139844149,0.58013916,0.9055193
140844929,0.56884384,0.9055193
141846053,0.57165885,0.9055193
142848007,0.57894295,0.9055193
143849489,0.58455473,0.9055193
144850392,0.58105254,0.9055193
145850574,0.5899202,0.9055193
146853200,0.5882929,0.9055193
147853533,0.5834935,0.9055193
148854310,0.5857489,0.9055193
149854775,0.5952985,0.9055193
151855758,0.5768325,0.9055193
152858832,0.58465135,0.9055193
154860941,0.5729017,0.9055193
155862327,0.57443166,0.9055193
156862646,0.59571505,0.9055193
158862490,0.57356703,0.9055193
159862610,0.58583844,0.9055193
160863592,0.5860901,0.9055193
161866200,0.58088815,0.9055193
162867871,0.5837088,0.9055193
163868697,0.5832186,0.9055193
164869195,0.5826926,0.9055193
165870541,0.59185493,0.9055193
166871401,0.58387256,0.9055193
167872884,0.5819819,0.9055193
168874433,0.58106565,0.9055193
169875309,0.57957923,0.9055193
170876128,0.57499856,0.9055193
171878540,0.5841399,0.9055193
172879149,0.5857203,0.9055193
173880128,0.5886919,0.9055193
174880414,0.58427626,0.9055193
175881807,0.58555204,0.9055193
176883286,0.5888835,0.9055193
177884125,0.5770592,0.9055193
178885163,0.5808159,0.9055193
179886405,0.5859401,0.9055193
180888584,0.58620816,0.9055193
182889410,0.5605125,0.9055193
183890203,0.5877923,0.9055193
184892314,0.5857049,0.9055193
185893121,0.5795499,0.9055193
186894310,0.5828817,0.9055193
187895596,0.5879053,0.9055193
188897266,0.58298147,0.9055193
189898512,0.5819013,0.9055193
190899194,0.5846536,0.9055193
191901189,0.5823114,0.9055193
192901629,0.57936865,0.9055193
193902535,0.58405364,0.9055193
194903330,0.5805617,0.9055193
195904849,0.57959807,0.9055193
196905914,0.5804497,0.9055193
197906448,0.5790935,0.9055193
198907617,0.58671856,0.9055193
199909336,0.58403075,0.9055193
200910214,0.58273804,0.9055193
201911335,0.5872366,0.9055193
202912459,0.58273315,0.9055193
203915271,0.57171416,0.9055193
204916196,0.5862504,0.9055193
205916767,0.5865766,0.9055193
