timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
273376948,-0.025608763,-0.1023878,0.3808901
273401216,-0.009988094,-0.1023878,0.3927475
273413507,-0.019360496,-0.106803365,0.40164053
273426061,-0.016236361,-0.09650039,0.37792572
273448967,-0.01155016,-0.1023878,0.38681877
273460078,-0.024046697,-0.11416264,0.39867622
273473042,-0.01779843,-0.106803365,0.39422968
273496834,-0.009988094,-0.112690784,0.3912653
273508049,-0.019360496,-0.10091595,0.39867622
273520867,-0.01155016,-0.10827523,0.40015835
273532054,-0.016236361,-0.106803365,0.3912653
273545058,-0.019360496,-0.09650039,0.3912653
273557182,-0.013112227,-0.103859656,0.38830096
273569487,-0.027170831,-0.11121893,0.3927475
273581195,-0.025608763,-0.106803365,0.3912653
273593117,-0.019360496,-0.1023878,0.3927475
273604390,-0.01779843,-0.12152191,0.38830096
273615984,-0.01155016,-0.112690784,0.3912653
273639940,-0.027170831,-0.09797224,0.3927475
273651211,-0.013112227,-0.103859656,0.3927475
273675262,-0.024046697,-0.11121893,0.4105336
273687941,-0.028732898,-0.10827523,0.39571184
273699273,-0.009988094,-0.12299376,0.40608707
273722165,-0.031857032,-0.10827523,0.3927475
273733190,-0.009988094,-0.11563449,0.38385445
273745198,-0.01155016,-0.1023878,0.40015835
273767744,-0.027170831,-0.10091595,0.38830096
273779279,-0.016236361,-0.1023878,0.38385445
273791661,-0.019360496,-0.1023878,0.40015835
273813226,-0.013112227,-0.106803365,0.3927475
273825250,-0.016236361,-0.09650039,0.3912653
273836729,0.00407051,-0.10827523,0.38681877
273859455,-0.0053018914,-0.1023878,0.3912653
273872247,-0.019360496,-0.112690784,0.3912653
273884600,-0.019360496,-0.11121893,0.40164053
273895767,-0.028732898,-0.1023878,0.3912653
273907590,-0.00061569066,-0.11710635,0.40164053
273920150,-0.025608763,-0.112690784,0.3912653
273931623,-0.0068639587,-0.08766925,0.40164053
273942860,-0.009988094,-0.106803365,0.38681877
273954455,-0.013112227,-0.106803365,0.37347922
273965218,-0.01779843,-0.11121893,0.38830096
273977149,-0.020922562,-0.09944409,0.38681877
274000289,-0.01779843,-0.103859656,0.38830096
274011664,-0.009988094,-0.103859656,0.39867622
274034458,-0.013112227,-0.106803365,0.38830096
274046802,-0.0334191,-0.11416264,0.40164053
