timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
273395571,0.094137296,-0.30463248,-0.011476336,0.0,0.0,0.0
273399561,0.09399216,-0.3046304,-0.011458548,0.0,0.0,0.0
273403602,0.09400488,-0.30462494,-0.0114598945,0.0,0.0,0.0
273407510,0.09407346,-0.3045886,-0.011466893,0.0,0.0,0.0
273411535,0.094083875,-0.3046017,-0.011468658,0.0,0.0,0.0
273415753,0.094047874,-0.30462754,-0.011465238,0.0,0.0,0.0
273419532,0.09396292,-0.3046307,-0.011454991,0.0,0.0,0.0
273423509,0.09393889,-0.30469754,-0.011454571,0.0,0.0,0.0
273427668,0.09400101,-0.30470183,-0.011462314,0.0,0.0,0.0
273431507,0.09414502,-0.30475003,-0.011481708,0.0,0.0,0.0
273435553,0.09408704,-0.30476198,-0.011475079,0.0,0.0,0.0
273439611,0.09399123,-0.30477762,-0.011463972,0.0,0.0,0.0
273443591,0.09381865,-0.3047661,-0.011442469,0.0,0.0,0.0
273447582,0.093865655,-0.30479836,-0.01144942,0.0,0.0,0.0
273451577,0.09395476,-0.3047895,-0.011459965,0.0,0.0,0.0
273455590,0.09405007,-0.30480808,-0.0114723025,0.0,0.0,0.0
273459559,0.094070956,-0.3047905,-0.01147419,0.0,0.0,0.0
273463796,0.09404395,-0.30475527,-0.011469566,0.0,0.0,0.0
273467546,0.094058156,-0.30479556,-0.011472818,0.0,0.0,0.0
273471529,0.094197296,-0.30480653,-0.011490218,0.0,0.0,0.0
273475610,0.09442173,-0.3048305,-0.011518527,0.0,0.0,0.0
273479609,0.0944597,-0.30483183,-0.011523213,0.0,0.0,0.0
273483556,0.094414145,-0.30486593,-0.0115189385,0.0,0.0,0.0
273487612,0.0942992,-0.30485675,-0.011504554,0.0,0.0,0.0
273491507,0.09431364,-0.30489725,-0.011507847,0.0,0.0,0.0
273495550,0.094383255,-0.304872,-0.011515398,0.0,0.0,0.0
273499640,0.09452588,-0.304875,-0.011532927,0.0,0.0,0.0
273503610,0.0944964,-0.30483872,-0.011527956,0.0,0.0,0.0
273507498,0.09437112,-0.30481344,-0.011511703,0.0,0.0,0.0
