timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
273391603,0.006993679,-0.0025961571,-0.0018319797,0.2,-0.4,0.06553882,0.0
273395574,0.013424503,-0.0029935618,-0.0026353938,0.2,-0.4,0.06553847,0.0
273399564,0.015366906,-0.00035211595,-0.0031581805,0.2,-0.4,0.065538146,0.0
273403605,-0.0005076104,-0.00062947255,-0.00233835,0.2,-0.4,0.06553777,0.0
273407513,-0.0059172832,-0.0036597284,-0.0031654376,0.2,-0.4,0.065537445,0.0
273411539,-0.00035111792,0.0012208951,-0.0018015106,0.2,-0.4,0.06553706,0.0
273415756,0.0039623315,0.002371407,0.0010470273,0.2,-0.4,0.06553653,0.0
273419535,0.009189888,0.00017382856,-0.0018069411,0.2,-0.4,0.065536164,0.0
273423512,0.003276941,0.0066163284,-0.0030283467,0.2,-0.4,0.06553583,0.0
273427671,-0.005364656,0.0003901805,-0.002974215,0.2,-0.4,0.06553548,0.0
273431510,-0.01380763,0.004757615,-0.0009630419,0.2,-0.4,0.065535076,0.0
273435556,0.0061341505,0.00096988387,0.0010044373,0.2,-0.4,0.06553457,0.0
273439614,0.010087903,0.0013708851,-0.00040831516,0.2,-0.4,0.06553412,0.0
273443594,0.017552694,-0.0014069788,0.00029305444,0.2,-0.4,0.06553366,0.0
273447585,-0.004124175,0.0031085054,-0.00082049944,0.2,-0.4,0.065533236,0.0
273451580,-0.008700563,-0.0010327714,0.00059200823,0.2,-0.4,0.06553275,0.0
273455593,-0.009222401,0.0016947568,0.0010906942,0.2,-0.4,0.065532245,0.0
273459562,-0.0017182264,-0.0019319982,0.00042029363,0.2,-0.4,0.065531775,0.0
273463799,0.0030265136,-0.0037127712,0.00075160793,0.2,-0.4,0.06553126,0.0
273467549,-0.001221614,0.0037997975,0.0019776963,0.2,-0.4,0.065530755,0.0
273471532,-0.013830456,0.00096351875,0.001316278,0.2,-0.4,0.06553025,0.0
273475613,-0.022462467,0.0022312258,0.0033510085,0.2,-0.4,0.065529644,0.0
273479612,-0.0039608344,-0.00019628438,0.0047281226,0.2,-0.4,0.065529,0.0
273483560,0.0042922506,0.0030047996,0.0055369046,0.2,-0.4,0.065528326,0.0
273487615,0.011397771,-0.0012577361,0.003685269,0.2,-0.4,0.06552771,0.0
273491510,-0.0015113694,0.003832865,0.0033729505,0.2,-0.4,0.065527126,0.0
273495553,-0.0068186373,-0.0027409755,0.0035099736,0.2,-0.4,0.065526515,0.0
273499643,-0.014930215,1.9001192e-05,0.0057832533,0.2,-0.4,0.06552581,0.0
273503613,0.0024878785,-0.004036524,0.0068162214,0.2,-0.4,0.06552508,0.0
273507501,0.012407068,-0.0029008104,0.004122762,0.2,-0.4,0.06552447,0.0
273511602,0.01481243,0.0011536145,0.0028878788,0.2,-0.4,0.06552388,0.0
273515511,-0.0015863813,-5.8470177e-05,0.003272888,0.2,-0.4,0.065523304,0.0
273519603,-0.0107063595,0.0013266373,0.0027722837,0.2,-0.4,0.06552272,0.0
273523661,0.0029489745,-0.00256848,0.0045666047,0.2,-0.4,0.06552207,0.0
273527629,0.010918712,-0.0013777972,0.0022788295,0.2,-0.4,0.06552152,0.0
273531507,0.017278256,-0.003973727,0.0024297002,0.2,-0.4,0.06552099,0.0
273535651,0.0036075339,0.0035060167,0.002201674,0.2,-0.4,0.06552042,0.0
273539566,-0.004981356,-0.004935937,-0.00049175136,0.2,-0.4,0.06551999,0.0
273543589,-0.019043902,0.0025259445,-8.540426e-05,0.2,-0.4,0.06551953,0.0
273547627,-0.0034233658,-0.00088644546,0.0001583333,0.2,-0.4,0.06551906,0.0
273551646,0.008113834,-0.0016705536,0.0008674214,0.2,-0.4,0.06551856,0.0
273554700,0.013517115,0.0012700952,-0.0014223317,0.2,-0.4,0.06551825,0.0
273558932,-0.006147321,0.005162111,-0.0026818644,0.2,-0.4,0.06551788,0.0
273562706,-0.010182186,-0.0027781944,-0.0031577563,0.2,-0.4,0.06551757,0.0
273566755,-0.010441459,0.0025142306,-0.0022554465,0.2,-0.4,0.065517195,0.0
273570802,0.004864342,-0.0012484461,-0.00092730136,0.2,-0.4,0.06551677,0.0
273574711,0.014438254,-0.0018685374,-0.004245542,0.2,-0.4,0.06551649,0.0
273578735,0.012139921,0.003473256,-0.004876077,0.2,-0.4,0.06551622,0.0
273582843,-0.0053427676,-0.0006047141,-0.0063721132,0.2,-0.4,0.06551601,0.0
273586779,-0.01623739,-0.0004901362,-0.0029834332,0.2,-0.4,0.065515675,0.0
273590743,-0.0044072066,-0.0015031913,-0.003265461,0.2,-0.4,0.06551535,0.0
273594836,0.00897719,-0.0032266234,-0.0017939066,0.2,-0.4,0.06551495,0.0
273598715,0.016866297,-0.0035689208,-0.00324601,0.2,-0.4,0.06551463,0.0
273602661,0.0016092968,0.00430715,-0.005305366,0.2,-0.4,0.065514386,0.0
273606820,-0.005899799,-0.0022500828,-0.004673354,0.2,-0.4,0.0655141,0.0
273610755,-0.011644546,0.0038769892,-0.0048310976,0.2,-0.4,0.06551384,0.0
273614769,1.6824342e-05,-0.00048836664,-0.0024320318,0.2,-0.4,0.06551348,0.0
273618822,0.008138682,0.0027165948,-0.002809621,0.2,-0.4,0.06551313,0.0
273622701,0.0084940735,0.0033793324,-0.003483504,0.2,-0.4,0.06551281,0.0
273626758,-0.010631528,-0.00060901017,-0.001678853,0.2,-0.4,0.06551241,0.0
273630818,-0.019674905,0.0013606722,-0.000733659,0.2,-0.4,0.06551197,0.0
273634746,-0.010617407,-0.00055151636,-0.0010671418,0.2,-0.4,0.06551156,0.0
273638739,0.0020893659,0.00061693846,0.00079933606,0.2,-0.4,0.06551107,0.0
273642813,0.0121090915,-0.0013925943,-0.0014221498,0.2,-0.4,0.06551066,0.0
273646730,0.0019358175,0.0057458817,-0.0016669191,0.2,-0.4,0.06551027,0.0
273650700,-0.0066697267,-0.00092520844,-0.00044990378,0.2,-0.4,0.06550983,0.0
273654821,-0.016151877,0.004671564,0.0020821071,0.2,-0.4,0.065509275,0.0
273658758,-0.005477895,0.0006537187,0.003722333,0.2,-0.4,0.06550867,0.0
273662706,0.005775301,0.0019068104,0.003095495,0.2,-0.4,0.06550809,0.0
273666783,0.0109016225,0.004689795,0.0035186643,0.2,-0.4,0.06550748,0.0
273670719,-0.0057120593,0.003401198,0.0024213148,0.2,-0.4,0.06550693,0.0
273674747,-0.017992537,-0.0022231354,0.0025177451,0.2,-0.4,0.06550636,0.0
273678937,-0.011788593,-0.0031844394,0.004364625,0.2,-0.4,0.065505706,0.0
273682712,0.00054650195,-0.0008705921,0.004695348,0.2,-0.4,0.06550508,0.0
273686715,0.012502245,-0.0038026865,0.0024249388,0.2,-0.4,0.06550452,0.0
273690810,0.009474832,-0.00023056346,0.0018168653,0.2,-0.4,0.06550397,0.0
273694745,-0.0035638716,-0.0029859336,0.0015514067,0.2,-0.4,0.065503456,0.0
273698801,-0.016720802,0.0015074254,0.0029488374,0.2,-0.4,0.06550287,0.0
273702788,-0.00817035,-0.0019115745,0.004429559,0.2,-0.4,0.06550223,0.0
273706717,0.0045862286,-0.0005429524,0.0031988006,0.2,-0.4,0.065501645,0.0
273710723,0.015584629,-0.0005426294,0.0021557903,0.2,-0.4,0.065501094,0.0
273714840,-0.002214023,0.002985171,0.0036604577,0.2,-0.4,0.06550047,0.0
273718786,-0.012461752,-0.0029706713,0.005407279,0.2,-0.4,0.0654998,0.0
273722809,-0.010696278,-0.00088663725,0.0023383545,0.2,-0.4,0.06549924,0.0
273726802,0.005961097,-0.003800465,0.0032381448,0.2,-0.4,0.06549865,0.0
273730754,0.01768168,-0.0034656278,0.0014733442,0.2,-0.4,0.065498136,0.0
273734818,0.015738355,0.0031080968,-0.0007656897,0.2,-0.4,0.0654977,0.0
273738792,0.0016080758,-0.00014780601,-0.0014476585,0.2,-0.4,0.065497294,0.0
273742696,-0.014776889,0.0033165473,-0.0018267722,0.2,-0.4,0.065496914,0.0
273746787,-0.008206157,-0.0010807874,-0.0003729572,0.2,-0.4,0.06549645,0.0
273750735,0.0065699145,-0.0006916595,-0.0022943134,0.2,-0.4,0.06549609,0.0
273754782,0.014397586,-0.00044248195,-0.002672409,0.2,-0.4,0.06549573,0.0
273758845,-0.0037425947,0.0040041595,-0.0036057099,0.2,-0.4,0.06549541,0.0
273762716,-0.013857171,0.00026154937,-0.0027370844,0.2,-0.4,0.06549507,0.0
273766743,-0.014857624,0.003270857,-0.0018341434,0.2,-0.4,0.06549467,0.0
273770796,0.00046223728,-0.0012101359,-0.0018905838,0.2,-0.4,0.06549428,0.0
273774777,0.011679823,0.00079030823,-0.0040192814,0.2,-0.4,0.06549398,0.0
273778784,0.014210813,0.0033312365,-0.007272118,0.2,-0.4,0.06549381,0.0
273782809,0.00020543719,-0.0009166601,-0.0050824247,0.2,-0.4,0.06549355,0.0
273786720,-0.01273462,-0.0009698479,-0.0039933296,0.2,-0.4,0.06549325,0.0
273790697,-0.007311891,0.00017751066,-0.0021685464,0.2,-0.4,0.065492876,0.0
273794818,0.007820874,-0.0032132678,-0.0009701331,0.2,-0.4,0.06549244,0.0
273798846,0.015988186,-0.00054166967,-0.0025250404,0.2,-0.4,0.06549207,0.0
273802788,0.0030761429,0.0027935584,-0.001956301,0.2,-0.4,0.06549169,0.0
273806759,-0.008792546,-0.0017470128,-0.00080926873,0.2,-0.4,0.06549127,0.0
273810697,-0.012040824,0.0029523568,0.00026062608,0.2,-0.4,0.0654908,0.0
273814848,-0.0035950374,-0.0007903675,-0.0014455745,0.2,-0.4,0.06549037,0.0
273818845,0.01151344,-0.0012393057,-0.0019707824,0.2,-0.4,0.065489985,0.0
273822763,0.015496701,0.004630034,-8.4815314e-05,0.2,-0.4,0.06548954,0.0
273826790,-0.00021038903,0.002959526,-0.00055131473,0.2,-0.4,0.06548909,0.0
273830666,-0.01478219,-0.00066331757,-0.00094379106,0.2,-0.4,0.06548868,0.0
273834732,-0.010733126,0.0008377243,0.0011512463,0.2,-0.4,0.06548816,0.0
273838958,0.0077586696,-0.0024482235,0.0017813825,0.2,-0.4,0.06548759,0.0
273842738,0.015390744,-0.0008802123,0.00054634403,0.2,-0.4,0.06548713,0.0
273846810,0.010278517,0.0009741819,0.0010655138,0.2,-0.4,0.06548662,0.0
273850740,-0.0076297494,-0.0033543694,-0.00012691208,0.2,-0.4,0.06548617,0.0
273854741,-0.01675798,0.00040739996,0.0028423485,0.2,-0.4,0.06548559,0.0
273858863,-0.008285097,-0.00039628975,0.0038735026,0.2,-0.4,0.06548495,0.0
273862816,0.010268881,-0.00056027225,0.0018092352,0.2,-0.4,0.06548442,0.0
273866783,0.017914403,0.0005107288,0.0028196708,0.2,-0.4,0.065483846,0.0
273870746,0.002845329,0.0024237428,0.0004760715,0.2,-0.4,0.06548337,0.0
273874759,-0.010758001,-0.0024293852,0.0018111268,0.2,-0.4,0.06548283,0.0
