timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
272868057,inf,0,0,1,0,0
273881066,inf,0,0,1,0,0
274890052,inf,0,0,1,0,0
275906366,inf,0,0,1,0,0
276921052,inf,0,0,1,0,0
277936162,inf,0,0,1,0,0
279958725,inf,0,0,1,0,0
280971273,inf,0,0,1,0,0
281985822,inf,0,0,1,0,0
282992052,inf,0,0,1,0,0
284005054,inf,0,0,1,0,0
285009768,inf,0,0,1,0,0
286024397,inf,0,0,1,0,0
287040943,inf,0,0,1,0,0
288052918,inf,0,0,1,0,0
289063157,inf,0,0,1,0,0
290075497,inf,0,0,1,0,0
292098398,inf,0,0,1,0,0
293117060,inf,0,0,1,0,0
294127105,inf,0,0,1,0,0
295144186,inf,0,0,1,0,0
296165058,inf,0,0,1,0,0
297166055,inf,0,0,1,0,0
298174052,inf,0,0,1,0,0
299188067,inf,0,0,1,0,0
300195284,inf,0,0,1,0,0
301208074,inf,0,0,1,0,0
302227136,inf,0,0,1,0,0
303239231,inf,0,0,1,0,0
304255109,inf,0,0,1,0,0
305272056,inf,0,0,1,0,0
306283467,inf,0,0,1,0,0
309329053,inf,0,0,1,0,0
310342052,inf,0,0,1,0,0
311344143,inf,0,0,1,0,0
312356531,inf,0,0,1,0,0
313360944,inf,0,0,1,0,0
314370622,inf,0,0,1,0,0
315387522,inf,0,0,1,0,0
316397086,inf,0,0,1,0,0
317407152,inf,0,0,1,0,0
318408594,inf,0,0,1,0,0
319410227,inf,0,0,1,0,0
320423128,inf,0,0,1,0,0
321444243,inf,0,0,1,0,0
322448098,inf,0,0,1,0,0
323458520,inf,0,0,1,0,0
324472057,inf,0,0,1,0,0
325473052,inf,0,0,1,0,0
326481975,inf,0,0,1,0,0
327501382,inf,0,0,1,0,0
328504058,inf,0,0,1,0,0
329524099,inf,0,0,1,0,0
330524999,inf,0,0,1,0,0
331531181,inf,0,0,1,0,0
332537058,inf,0,0,1,0,0
333551230,inf,0,0,1,0,0
335580095,inf,0,0,1,0,0
336602029,inf,0,0,1,0,0
337610823,inf,0,0,1,0,0
338624057,inf,0,0,1,0,0
339629052,inf,0,0,1,0,0
340644183,inf,0,0,1,0,0
341655167,inf,0,0,1,0,0
342670180,inf,0,0,1,0,0
343689597,inf,0,0,1,0,0
344700922,inf,0,0,1,0,0
345716054,inf,0,0,1,0,0
346728086,inf,0,0,1,0,0
347734083,inf,0,0,1,0,0
348752052,inf,0,0,1,0,0
349765053,inf,0,0,1,0,0
350769014,inf,0,0,1,0,0
351781384,inf,0,0,1,0,0
352795309,inf,0,0,1,0,0
353816029,inf,0,0,1,0,0
354818176,inf,0,0,1,0,0
355819940,inf,0,0,1,0,0
356841556,inf,0,0,1,0,0
357859268,inf,0,0,1,0,0
358875110,inf,0,0,1,0,0
359892578,inf,0,0,1,0,0
360896437,inf,0,0,1,0,0
361910433,inf,0,0,1,0,0
362926336,inf,0,0,1,0,0
363937207,inf,0,0,1,0,0
