timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
273590271,32767,32767,32767,32767,32767,32767,32767
273594265,-4,32767,32767,32767,32767,32767,32767
273598296,32767,32767,32767,32767,32767,-51,32767
273602266,32767,32767,32767,32767,32767,32767,32767
273606265,-11,32767,32767,32767,32767,32767,32767
273610272,32767,32767,32767,32767,-58,-59,32767
273614264,32767,32767,32767,32767,32767,32767,32767
273618306,-16,32767,32767,32767,32767,32767,32767
273622302,32767,32767,32767,32767,-64,-64,32767
273626264,32767,32767,32767,32767,32767,32767,32767
273630271,-22,32767,32767,32767,32767,32767,32767
273634265,32767,32767,32767,32767,-70,32767,32767
273638296,32767,32767,32767,32767,32767,32767,32767
273642305,-16,32767,32767,32767,32767,32767,32767
273646291,32767,32767,32767,32767,32767,-63,32767
273650264,32767,32767,32767,32767,32767,32767,32767
273654265,-22,32767,32767,32767,32767,32767,32767
273658306,32767,32767,32767,32767,-71,-71,32767
273662286,32767,32767,32767,32767,32767,32767,32767
273666273,-15,32767,32767,32767,32767,32767,32767
273670280,32767,32767,32767,32767,-63,32767,32767
273674265,32767,32767,32767,32767,32767,32767,32767
273678296,-23,32767,-61,32767,32767,32767,32767
273682320,32767,32767,32767,32767,-71,-71,32767
273686273,32767,32767,32767,32767,32767,32767,32767
273690265,-15,32767,32767,32767,32767,32767,32767
273694265,32767,32767,32767,32767,32767,-63,32767
273698296,32767,32767,32767,32767,32767,32767,32767
273702283,-22,32767,32767,32767,32767,32767,32767
273706264,32767,32767,32767,32767,-70,-70,32767
273710265,32767,32767,32767,32767,32767,32767,32767
273714264,-14,32767,32767,32767,32767,32767,32767
273718296,32767,32767,32767,32767,-63,32767,32767
273722306,32767,32767,32767,32767,32767,32767,32767
273726279,-29,32767,32767,32767,-41,-41,32767
273730327,32767,32767,32767,32767,32767,32767,32767
273734267,-3,32767,32767,32767,32767,32767,32767
273738296,32767,32767,32767,32767,32767,-51,32767
273742265,32767,32767,32767,32767,32767,32767,32767
273746265,-2,32767,32767,32767,32767,32767,32767
273750310,32767,32767,32767,32767,-51,-52,32767
273754271,32767,32767,32767,32767,32767,32767,32767
273758307,-9,32767,32767,32767,32767,32767,32767
273762265,32767,32767,32767,32767,-55,32767,32767
273766265,32767,32767,32767,32767,32767,32767,32767
273770314,-18,32767,32767,32767,32767,32767,32767
273774271,32767,32767,32767,32767,-65,-65,32767
273778301,32767,32767,32767,32767,32767,32767,32767
273782265,-22,32767,32767,32767,32767,32767,32767
273786265,32767,32767,32767,32767,32767,-70,32767
273790286,32767,32767,32767,32767,32767,32767,32767
273794271,-17,32767,32767,32767,32767,32767,32767
273798319,32767,32767,32767,32767,-66,-67,32767
273802267,32767,32767,32767,32767,32767,32767,32767
273806265,-29,32767,32767,32767,-41,32767,32767
273810277,32767,32767,32767,32767,32767,32767,32767
273814293,-2,32767,32767,32767,32767,32767,32767
273818337,32767,32767,32767,32767,-51,-51,32767
273822265,32767,32767,32767,32767,32767,32767,32767
273826265,-1,32767,32767,32767,32767,32767,32767
273830273,32767,32767,32767,32767,32767,-50,32767
273834265,32767,32767,32767,32767,32767,32767,32767
273838314,-8,32767,32767,32767,32767,32767,32767
273842265,32767,32767,32767,32767,-55,-55,32767
273846289,32767,32767,32767,32767,32767,32767,32767
273850284,-12,32767,32767,32767,32767,32767,32767
273854287,32767,32767,32767,32767,-59,32767,32767
273858347,32767,32767,32767,32767,32767,32767,32767
273862265,-20,32767,32767,32767,32767,32767,32767
273866272,32767,32767,32767,32767,-68,-68,32767
273870265,32767,32767,-92,32767,32767,32767,32767
273874265,-12,32767,32767,32767,32767,32767,32767
273877492,32767,32767,32767,32767,32767,-52,32767
273882265,32767,32767,32767,32767,32767,32767,32767
273886271,-8,32767,32767,32767,32767,32767,32767
273890265,32767,32767,32767,32767,-56,-56,32767
273894266,32767,32767,32767,32767,32767,32767,32767
273897498,-8,32767,32767,32767,32767,32767,32767
273901476,32767,32767,32767,32767,-57,-57,32767
273905465,32767,32767,32767,32767,32767,32767,32767
273909465,-10,32767,32767,32767,32767,32767,32767
273913465,32767,32767,32767,32767,-59,-59,32767
273917500,32767,32767,32767,32767,32767,32767,32767
273921480,-6,32767,32767,32767,32767,32767,32767
273925478,32767,32767,32767,32767,32767,-53,32767
273929465,32767,32767,32767,32767,32767,32767,32767
273933465,-7,32767,32767,32767,32767,32767,32767
273937471,32767,32767,32767,32767,-58,-58,32767
273941464,32767,32767,32767,32767,32767,32767,32767
273945465,-15,32767,32767,32767,32767,32767,32767
273949465,32767,32767,32767,32767,-65,-66,32767
273953464,32767,32767,32767,32767,32767,32767,32767
273957465,-22,32767,32767,32767,32767,32767,32767
273961465,32767,32767,32767,32767,-70,-70,32767
273965487,32767,32767,32767,32767,32767,32767,32767
273969471,-20,32767,32767,32767,32767,-42,32767
273973465,32767,32767,32767,32767,32767,32767,32767
273977465,32767,32767,32767,32767,32767,32767,32767
273981465,-29,32767,32767,32767,-43,-43,32767
273985474,32767,32767,32767,32767,32767,32767,32767
273989471,-5,32767,32767,32767,32767,32767,32767
273993465,32767,32767,32767,32767,-53,32767,32767
273997465,32767,32767,32767,32767,32767,32767,32767
274001464,-4,32767,32767,32767,32767,32767,32767
274005474,32767,32767,32767,32767,-52,-52,32767
274009471,32767,32767,32767,32767,32767,32767,32767
274013465,-9,32767,32767,32767,32767,32767,32767
274017465,32767,32767,32767,32767,32767,-58,32767
274021464,32767,32767,32767,32767,32767,32767,32767
274025473,-18,32767,32767,32767,32767,32767,32767
274029471,32767,32767,32767,32767,-66,32767,32767
274033465,32767,32767,32767,32767,32767,32767,32767
274037465,-22,32767,32767,32767,32767,32767,32767
274041471,32767,32767,32767,32767,-70,-70,32767
274045479,32767,32767,32767,32767,32767,32767,32767
274049487,-17,32767,32767,32767,32767,32767,32767
274053464,32767,32767,32767,32767,-66,-66,32767
274057464,32767,32767,32767,32767,32767,32767,32767
274061471,-29,32767,32767,32767,32767,-43,32767
274065499,32767,32767,32767,32767,32767,32767,32767
274069503,32767,32767,32767,32767,32767,32767,32767
274073465,-24,32767,32767,32767,-42,-43,32767
274077464,32767,32767,-93,32767,32767,32767,32767
274081471,32767,32767,32767,32767,32767,32767,32767
274085465,-30,32767,32767,32767,-43,-43,32767
274089465,32767,32767,32767,32767,32767,32767,32767
274093464,32767,32767,32767,32767,32767,32767,32767
274097465,-23,32767,32767,32767,-43,-43,32767
274101471,32767,32767,32767,32767,32767,32767,32767
274105464,32767,32767,32767,32767,32767,32767,32767
274109465,-30,32767,32767,32767,32767,-42,32767
274113490,32767,32767,32767,32767,32767,32767,32767
274117464,32767,32767,32767,32767,32767,32767,32767
274121465,-22,32767,32767,32767,-43,32767,32767
274125465,32767,32767,32767,32767,32767,32767,32767
274129473,32767,32767,32767,32767,32767,32767,32767
274133513,-31,32767,32767,32767,-43,-43,32767
274137465,32767,32767,32767,32767,32767,32767,32767
274141464,-5,32767,32767,32767,32767,32767,32767
274145465,32767,32767,32767,32767,-53,-53,32767
274149465,32767,32767,32767,32767,32767,32767,32767
274153510,-4,32767,32767,32767,32767,32767,32767
274157465,32767,32767,32767,32767,32767,-52,32767
274161465,32767,32767,32767,32767,32767,32767,32767
274165465,-11,32767,32767,32767,32767,32767,32767
274169465,32767,32767,32767,32767,-59,32767,32767
274172679,32767,32767,32767,32767,32767,32767,32767
274176665,-3,32767,32767,32767,32767,32767,32767
274179899,32767,32767,32767,32767,-43,-43,32767
274184671,32767,32767,32767,32767,32767,32767,32767
274188706,-9,32767,32767,32767,32767,32767,32767
274192665,32767,32767,32767,32767,-58,-58,32767
274196664,32767,32767,32767,32767,32767,32767,32767
274200717,-18,32767,32767,32767,32767,32767,32767
274204671,32767,32767,32767,32767,32767,-66,32767
274208678,32767,32767,32767,32767,32767,32767,32767
274212665,-9,32767,32767,32767,32767,32767,32767
274216699,32767,32767,32767,32767,-58,32767,32767
274220720,32767,32767,32767,32767,32767,32767,32767
274224671,-13,32767,32767,32767,32767,32767,32767
274228664,32767,32767,32767,32767,-61,-61,32767
274232665,32767,32767,32767,32767,32767,32767,32767
274236664,-7,32767,32767,32767,32767,32767,32767
274240706,32767,32767,32767,32767,-56,-56,32767
274244704,32767,32767,32767,32767,32767,32767,32767
274248665,32767,32767,32767,32767,32767,32767,32767
274252664,-30,32767,32767,32767,32767,-48,32767
274256671,32767,32767,32767,32767,32767,32767,32767
274260694,32767,32767,32767,32767,32767,32767,32767
274264665,-23,32767,32767,32767,-59,-59,32767
274268676,32767,32767,32767,32767,32767,32767,32767
274272699,32767,32767,32767,32767,32767,32767,32767
274276671,-27,32767,-44,32767,-63,-63,32767
274280665,32767,32767,32767,32767,32767,32767,32767
274284687,-8,32767,32767,32767,32767,32767,32767
274288664,32767,32767,32767,32767,-58,-59,32767
274292664,32767,32767,32767,32767,32767,32767,32767
274296671,-13,32767,32767,32767,32767,32767,32767
274300699,32767,32767,32767,32767,32767,-60,32767
274304670,32767,32767,32767,32767,32767,32767,32767
274308665,-9,32767,32767,32767,32767,32767,32767
274312665,32767,32767,32767,32767,-58,-59,32767
274316671,32767,32767,32767,32767,32767,32767,32767
274320665,-15,32767,32767,32767,32767,32767,32767
274324672,32767,32767,32767,32767,-62,-62,32767
274328684,32767,32767,32767,32767,32767,32767,32767
274332665,-10,32767,32767,32767,32767,32767,32767
274336673,32767,32767,32767,32767,-58,-58,32767
274340665,32767,32767,32767,32767,32767,32767,32767
274344665,-5,32767,32767,32767,32767,32767,32767
274348684,32767,32767,32767,32767,32767,-52,32767
274352664,32767,32767,32767,32767,32767,32767,32767
274356690,-5,32767,32767,32767,32767,32767,32767
274360674,32767,32767,32767,32767,-52,-52,32767
274364665,32767,32767,32767,32767,32767,32767,32767
274368701,-5,32767,32767,32767,32767,32767,32767
274372664,32767,32767,32767,32767,-52,-52,32767
274376664,32767,32767,32767,32767,32767,32767,32767
274380665,-10,32767,32767,32767,32767,32767,32767
274384704,32767,32767,32767,32767,-59,-59,32767
274388702,32767,32767,32767,32767,32767,32767,32767
274400665,32767,32767,32767,32767,32767,32767,32767
274404665,-10,32767,32767,32767,32767,32767,32767
274408703,32767,32767,32767,32767,-59,-59,32767
274412705,32767,32767,32767,32767,32767,32767,32767
274416665,-12,32767,32767,32767,32767,32767,32767
274420665,32767,32767,32767,32767,-60,-60,32767
274424665,32767,32767,32767,32767,32767,32767,32767
274428664,-11,32767,32767,32767,32767,32767,32767
274432665,32767,32767,32767,32767,-59,-59,32767
274436671,32767,32767,32767,32767,32767,32767,32767
274440671,-2,32767,32767,32767,32767,32767,32767
274444664,32767,32767,32767,32767,32767,32767,32767
274448665,32767,32767,32767,32767,32767,32767,32767
274452688,-9,32767,32767,32767,32767,32767,32767
274455902,32767,32767,32767,32767,-51,-52,32767
274459865,32767,32767,32767,32767,32767,32767,32767
274463082,32767,32767,32767,32767,32767,32767,32767
274467864,-30,32767,32767,32767,-55,-55,32767
274471881,32767,32767,32767,32767,32767,32767,32767
274475099,32767,32767,-47,32767,32767,32767,32767
274479865,-36,32767,32767,32767,-51,-51,32767
274483106,32767,32767,32767,32767,32767,32767,32767
274487865,-8,32767,32767,32767,32767,32767,32767
274491871,32767,32767,32767,32767,32767,32767,32767
274495865,32767,32767,32767,32767,32767,32767,32767
274499865,-6,32767,32767,32767,32767,32767,32767
274503140,32767,32767,32767,32767,-46,-46,32767
274507865,32767,32767,32767,32767,32767,32767,32767
274511906,-10,32767,32767,32767,32767,32767,32767
274515865,32767,32767,32767,32767,-58,-58,32767
274519876,32767,32767,32767,32767,32767,32767,32767
274523138,32767,32767,32767,32767,32767,32767,32767
274527865,-37,32767,32767,32767,-53,-53,32767
274531871,32767,32767,32767,32767,32767,32767,32767
274535865,-7,32767,32767,32767,32767,32767,32767
274539900,32767,32767,32767,32767,32767,-56,32767
274543905,32767,32767,32767,32767,32767,32767,32767
274547865,-4,32767,32767,32767,32767,32767,32767
274551865,32767,32767,32767,32767,-53,-53,32767
274555865,32767,32767,32767,32767,32767,32767,32767
274559865,-8,32767,32767,32767,32767,32767,32767
274563901,32767,32767,32767,32767,-59,-59,32767
274567865,32767,32767,32767,32767,32767,32767,32767
274571865,-5,32767,32767,32767,32767,32767,32767
274575865,32767,32767,32767,32767,-53,-53,32767
274579865,32767,32767,32767,32767,32767,32767,32767
274583869,-11,32767,32767,32767,32767,32767,32767
274587865,32767,32767,32767,32767,32767,-59,32767
274591864,32767,32767,32767,32767,32767,32767,32767
274595865,-14,32767,32767,32767,32767,32767,32767
274599865,32767,32767,32767,32767,-62,-62,32767
274603923,32767,32767,32767,32767,32767,32767,32767
274607865,-22,32767,32767,32767,32767,32767,32767
274611915,32767,32767,32767,32767,-70,-70,32767
274615865,32767,32767,32767,32767,32767,32767,32767
274619865,-15,32767,32767,32767,32767,32767,32767
274623906,32767,32767,32767,32767,-66,-66,32767
274627865,32767,32767,32767,32767,32767,32767,32767
274631864,-9,32767,32767,32767,32767,32767,32767
274635865,32767,32767,32767,32767,32767,-58,32767
274639864,32767,32767,32767,32767,32767,32767,32767
274643875,-6,32767,32767,32767,32767,32767,32767
274647864,32767,32767,32767,32767,-54,-54,32767
274651900,32767,32767,32767,32767,32767,32767,32767
274655871,-8,32767,32767,32767,32767,32767,32767
274659865,32767,32767,32767,32767,-57,-58,32767
274663864,32767,32767,32767,32767,32767,32767,32767
274667864,-4,32767,32767,32767,32767,32767,32767
274671877,32767,32767,32767,32767,-52,32767,32767
274675871,32767,32767,32767,32767,32767,32767,32767
274679864,-9,32767,-95,32767,32767,32767,32767
274683865,32767,32767,32767,32767,32767,-58,32767
274687887,32767,32767,32767,32767,32767,32767,32767
274691912,-7,32767,32767,32767,32767,32767,32767
274695871,32767,32767,32767,32767,-53,-53,32767
274699877,32767,32767,32767,32767,32767,32767,32767
274703865,-12,32767,32767,32767,32767,32767,32767
274707874,32767,32767,32767,32767,-59,-59,32767
274711875,32767,32767,32767,32767,32767,32767,32767
274715871,-6,32767,32767,32767,32767,32767,32767
274719865,32767,32767,32767,32767,-54,32767,32767
274723865,32767,32767,32767,32767,32767,32767,32767
274727876,-10,32767,32767,32767,32767,32767,32767
274731868,32767,32767,32767,32767,32767,-59,32767
274735865,32767,32767,32767,32767,32767,32767,32767
274739865,-6,32767,32767,32767,32767,32767,32767
274743866,32767,32767,32767,32767,-53,-54,32767
274747871,32767,32767,32767,32767,32767,32767,32767
274751900,-10,32767,32767,32767,32767,32767,32767
274755865,32767,32767,32767,32767,-57,-57,32767
274759871,32767,32767,32767,32767,32767,32767,32767
274763116,32767,32767,32767,32767,32767,32767,32767
274767871,-37,32767,32767,32767,-54,32767,32767
274771887,32767,32767,32767,32767,32767,32767,32767
274775865,-4,32767,32767,32767,32767,32767,32767
274779870,32767,32767,32767,32767,32767,-52,32767
274783114,32767,32767,32767,32767,32767,32767,32767
274787064,-6,32767,32767,32767,32767,32767,32767
274791065,32767,32767,32767,32767,-53,-53,32767
274795076,32767,32767,32767,32767,32767,32767,32767
274798335,-4,32767,32767,32767,32767,32767,32767
274803063,32767,32767,32767,32767,-58,-59,32767
274807083,32767,32767,32767,32767,32767,32767,32767
274811065,-15,32767,32767,32767,32767,32767,32767
274815068,32767,32767,32767,32767,-63,-64,32767
274818321,32767,32767,32767,32767,32767,32767,32767
274823114,-31,32767,32767,32767,32767,32767,32767
274827085,32767,32767,32767,32767,32767,-77,32767
274831065,32767,32767,32767,32767,32767,32767,32767
274835064,-17,32767,32767,32767,32767,32767,32767
274839093,32767,32767,32767,32767,-66,-66,32767
274843114,32767,32767,32767,32767,32767,32767,32767
274847071,-21,32767,32767,32767,32767,32767,32767
274851065,32767,32767,32767,32767,-68,-68,32767
274855065,32767,32767,32767,32767,32767,32767,32767
274859110,-16,32767,32767,32767,32767,32767,32767
274863114,32767,32767,32767,32767,-66,-66,32767
274867071,32767,32767,32767,32767,32767,32767,32767
274871071,-22,32767,32767,32767,32767,32767,32767
274875064,32767,32767,-47,32767,32767,-70,32767
274879083,32767,32767,32767,32767,32767,32767,32767
274883114,-17,32767,32767,32767,32767,32767,32767
274887112,32767,32767,32767,32767,-66,-66,32767
274891072,32767,32767,32767,32767,32767,32767,32767
274895065,-22,32767,32767,32767,32767,32767,32767
274899064,32767,32767,32767,32767,-70,32767,32767
274903071,32767,32767,32767,32767,32767,32767,32767
274907111,-4,32767,32767,32767,32767,32767,32767
274911079,32767,32767,32767,32767,-51,-51,32767
274915081,32767,32767,32767,32767,32767,32767,32767
274919065,-11,32767,32767,32767,32767,32767,32767
274923103,32767,32767,32767,32767,32767,-60,32767
274927082,32767,32767,32767,32767,32767,32767,32767
274931071,32767,32767,32767,32767,32767,32767,32767
274935065,-22,32767,32767,32767,32767,32767,32767
274939065,32767,32767,32767,32767,-69,-70,32767
274943105,32767,32767,32767,32767,32767,32767,32767
274947102,-15,32767,32767,32767,32767,32767,32767
274951065,32767,32767,32767,32767,-62,32767,32767
274955083,32767,32767,32767,32767,32767,32767,32767
274959065,-21,32767,32767,32767,32767,32767,32767
274963108,32767,32767,32767,32767,-70,-70,32767
274967083,32767,32767,32767,32767,32767,32767,32767
274971065,-14,32767,32767,32767,32767,32767,32767
274975071,32767,32767,32767,32767,32767,-61,32767
274979065,32767,32767,32767,32767,32767,32767,32767
274983094,-19,32767,32767,32767,32767,32767,32767
274987065,32767,32767,32767,32767,-67,-67,32767
274991065,32767,32767,32767,32767,32767,32767,32767
274995067,-14,32767,32767,32767,32767,32767,32767
274999064,32767,32767,32767,32767,-63,32767,32767
275003108,32767,32767,32767,32767,32767,32767,32767
275007091,-21,32767,32767,32767,32767,32767,32767
275011065,32767,32767,32767,32767,-68,-69,32767
275015067,32767,32767,32767,32767,32767,32767,32767
275019064,-15,32767,32767,32767,32767,32767,32767
275023072,32767,32767,32767,32767,32767,-63,32767
275027083,32767,32767,32767,32767,32767,32767,32767
275031073,-22,32767,32767,32767,32767,32767,32767
275035073,32767,32767,32767,32767,-69,32767,32767
275039083,32767,32767,32767,32767,32767,32767,32767
275043102,-16,32767,32767,32767,32767,32767,32767
275047083,32767,32767,32767,32767,-62,32767,32767
275051065,32767,32767,32767,32767,32767,32767,32767
275055081,-23,32767,32767,32767,32767,32767,32767
275059064,32767,32767,32767,32767,-70,-70,32767
275063084,32767,32767,32767,32767,32767,32767,32767
275067070,-14,32767,32767,32767,32767,32767,32767
275074287,32767,32767,-41,32767,32767,32767,32767
275077511,-14,32767,32767,32767,32767,32767,32767
275082293,32767,32767,32767,32767,-68,32767,32767
275086264,32767,32767,32767,32767,32767,32767,32767
275090265,-22,32767,32767,32767,32767,32767,32767
275094306,32767,32767,32767,32767,-71,-71,32767
275098296,32767,32767,32767,32767,32767,32767,32767
275102306,-15,32767,32767,32767,32767,32767,32767
275106271,32767,32767,32767,32767,-63,-63,32767
275110267,32767,32767,32767,32767,32767,32767,32767
275114265,-29,32767,32767,32767,32767,-41,32767
275118296,32767,32767,32767,32767,32767,32767,32767
275122273,-1,32767,32767,32767,32767,32767,32767
275126271,32767,32767,32767,32767,-49,-49,32767
275130265,32767,32767,32767,32767,32767,32767,32767
275134264,32767,32767,32767,32767,32767,32767,32767
275138296,-29,32767,32767,32767,-44,-44,32767
275142293,32767,32767,32767,32767,32767,32767,32767
275146271,-3,32767,32767,32767,32767,32767,32767
275150265,32767,32767,32767,32767,-51,-51,32767
275154271,32767,32767,32767,32767,32767,32767,32767
275158342,-2,32767,32767,32767,32767,32767,32767
275162265,32767,32767,32767,32767,32767,-50,32767
275166264,32767,32767,32767,32767,32767,32767,32767
275170290,-9,32767,32767,32767,32767,32767,32767
275174265,32767,32767,32767,32767,-58,32767,32767
275178340,32767,32767,32767,32767,32767,32767,32767
275182265,-15,32767,32767,32767,32767,32767,32767
275186265,32767,32767,32767,32767,-64,-65,32767
275190264,32767,32767,32767,32767,32767,32767,32767
275194268,-22,32767,32767,32767,32767,32767,32767
275198326,32767,32767,32767,32767,-71,-71,32767
275202265,32767,32767,32767,32767,32767,32767,32767
275206265,-15,32767,32767,32767,32767,32767,32767
275210265,32767,32767,32767,32767,32767,-64,32767
275214265,32767,32767,32767,32767,32767,32767,32767
275218343,-23,32767,32767,32767,32767,32767,32767
275222265,32767,32767,32767,32767,-70,32767,32767
275226264,32767,32767,32767,32767,32767,32767,32767
275230273,-14,32767,32767,32767,32767,32767,32767
275234265,32767,32767,32767,32767,-61,-62,32767
275238309,32767,32767,32767,32767,32767,32767,32767
275242291,-11,32767,32767,32767,32767,32767,32767
275246265,32767,32767,32767,32767,-59,-59,32767
275250279,32767,32767,32767,32767,32767,32767,32767
275254265,-18,32767,32767,32767,32767,32767,32767
275258310,32767,32767,32767,32767,32767,-68,32767
275262282,32767,32767,32767,32767,32767,32767,32767
275266265,-28,32767,32767,32767,-41,32767,32767
275270302,32767,32767,32767,32767,32767,32767,32767
275274264,32767,32767,32767,32767,32767,32767,32767
275278325,-23,32767,-95,32767,-42,-42,32767
275282277,32767,32767,32767,32767,32767,32767,32767
275286264,32767,32767,32767,32767,32767,32767,32767
275290289,-22,32767,32767,32767,32767,32767,32767
275294265,32767,32767,32767,32767,-70,-71,32767
275298339,32767,32767,32767,32767,32767,32767,32767
275302265,-14,32767,32767,32767,32767,32767,32767
275306265,32767,32767,32767,32767,32767,-62,32767
275310271,32767,32767,32767,32767,32767,32767,32767
275314265,-9,32767,32767,32767,32767,32767,32767
275318319,32767,32767,32767,32767,-59,-59,32767
275322265,32767,32767,32767,32767,32767,32767,32767
275326278,-15,32767,32767,32767,32767,32767,32767
275330265,32767,32767,32767,32767,-63,-63,32767
275334265,32767,32767,32767,32767,32767,32767,32767
275338319,-23,32767,32767,32767,32767,32767,32767
275342271,32767,32767,32767,32767,-70,-70,32767
275346273,32767,32767,32767,32767,32767,32767,32767
275350265,-14,32767,32767,32767,32767,32767,32767
275354265,32767,32767,32767,32767,32767,-63,32767
275358333,32767,32767,32767,32767,32767,32767,32767
275362273,-29,32767,32767,32767,-40,-41,32767
275366297,32767,32767,32767,32767,32767,32767,32767
275370265,32767,32767,32767,32767,32767,32767,32767
275374265,-22,32767,32767,32767,-49,-49,32767
275378331,32767,32767,32767,32767,32767,32767,32767
275382271,32767,32767,32767,32767,32767,32767,32767
275386265,-22,32767,32767,32767,-51,-51,32767
275390265,32767,32767,32767,32767,32767,32767,32767
275393498,32767,32767,32767,32767,32767,32767,32767
275397465,-14,32767,32767,32767,32767,-43,32767
275401465,32767,32767,32767,32767,32767,32767,32767
275405465,32767,32767,32767,32767,32767,32767,32767
275409465,-15,32767,32767,32767,-43,-43,32767
275413483,32767,32767,32767,32767,32767,32767,32767
275417478,32767,32767,32767,32767,32767,32767,32767
275421465,-21,32767,32767,32767,-43,-43,32767
275425471,32767,32767,32767,32767,32767,32767,32767
275429464,32767,32767,32767,32767,32767,32767,32767
275433520,-30,32767,32767,32767,-43,-43,32767
275437465,32767,32767,32767,32767,32767,32767,32767
275441464,32767,32767,32767,32767,32767,32767,32767
275445470,-21,32767,32767,32767,32767,32767,32767
275449465,32767,32767,32767,32767,32767,32767,32767
275453475,32767,32767,32767,32767,32767,32767,32767
275457465,-28,32767,32767,32767,-43,-43,32767
275461465,32767,32767,32767,32767,32767,32767,32767
275465496,-3,32767,32767,32767,32767,32767,32767
275469465,32767,32767,32767,32767,-51,-51,32767
275473497,32767,32767,32767,32767,32767,32767,32767
275477476,-1,32767,-97,32767,32767,32767,32767
275481465,32767,32767,32767,32767,-50,-51,32767
275485485,32767,32767,32767,32767,32767,32767,32767
275489465,-10,32767,32767,32767,32767,32767,32767
275493465,32767,32767,32767,32767,32767,32767,32767
275497477,32767,32767,32767,32767,32767,32767,32767
275501465,-14,32767,32767,32767,32767,32767,32767
275505471,32767,32767,32767,32767,-61,-61,32767
275509465,32767,32767,32767,32767,32767,32767,32767
275513467,-9,32767,32767,32767,32767,32767,32767
275517477,32767,32767,32767,32767,-58,-58,32767
275521464,32767,32767,32767,32767,32767,32767,32767
275525471,-5,32767,32767,32767,32767,32767,32767
275529465,32767,32767,32767,32767,-53,-53,32767
275533481,32767,32767,32767,32767,32767,32767,32767
275537465,-4,32767,32767,32767,32767,32767,32767
275541465,32767,32767,32767,32767,32767,-52,32767
275545464,32767,32767,32767,32767,32767,32767,32767
275549465,-2,32767,32767,32767,32767,32767,32767
275553481,32767,32767,32767,32767,-49,-49,32767
275557471,32767,32767,32767,32767,32767,32767,32767
275561505,-8,32767,32767,32767,32767,32767,32767
275565465,32767,32767,32767,32767,-57,-57,32767
275569494,32767,32767,32767,32767,32767,32767,32767
275573480,-12,32767,32767,32767,32767,32767,32767
275577471,32767,32767,32767,32767,-59,-60,32767
275581477,32767,32767,32767,32767,32767,32767,32767
275585464,-10,32767,32767,32767,32767,32767,32767
275589464,32767,32767,32767,32767,32767,-58,32767
275593466,32767,32767,32767,32767,32767,32767,32767
275597471,-11,32767,32767,32767,32767,32767,32767
275601478,32767,32767,32767,32767,-59,-60,32767
